Datum;Uhrzeit;Biomasse[MWh];Wasserkraft[MWh];Wind Offshore[MWh];Wind Onshore[MWh];Photovoltaik[MWh];Sonstige Erneuerbare[MWh];Kernenergie[MWh];Braunkohle[MWh];Steinkohle[MWh];Erdgas[MWh];Pumpspeicher[MWh];Sonstige Konventionelle[MWh]
02.01.2015;06:30;994;280;126;6.515;0;23;1.883;2.208;695;301;201;1.471
02.01.2015;06:45;995;283;127;6.371;0;27;1.935;2.215;704;299;39;1.535
02.01.2015;07:00;994;282;125;6.411;0;28;1.961;2.200;757;308;200;1.689
02.01.2015;07:15;999;284;124;6.435;0;32;1.989;2.211;797;309;42;1.638
02.01.2015;07:30;1.003;284;125;6.428;0;34;2.036;2.228;828;315;153;1.579
02.01.2015;07:45;1.006;281;124;6.421;0;34;2.091;2.281;880;321;336;1.658
02.01.2015;08:00;1.005;278;125;6.466;0;34;2.191;2.407;933;319;225;1.679
02.01.2015;08:15;1.006;276;124;6.548;6;34;2.286;2.498;987;319;100;1.684
02.01.2015;08:30;1.006;285;118;6.601;12;34;2.315;2.550;1.002;321;367;1.601
02.01.2015;08:45;1.005;292;113;6.495;21;34;2.389;2.534;1.005;318;397;1.616
02.01.2015;09:00;1.004;276;106;6.486;35;34;2.417;2.584;1.023;316;430;1.607
02.01.2015;09:15;1.004;273;87;6.473;53;34;2.418;2.689;1.040;322;460;1.618
02.01.2015;09:30;999;271;83;6.317;70;34;2.451;2.821;1.042;323;357;1.666
02.01.2015;09:45;999;272;92;6.292;95;34;2.523;2.877;1.040;324;344;1.692
02.01.2015;10:00;999;272;101;6.323;121;33;2.525;2.909;1.044;323;299;1.654
02.01.2015;10:15;1.002;273;97;6.276;151;33;2.525;2.955;1.056;324;269;1.657
02.01.2015;10:30;998;273;99;6.302;181;33;2.524;2.997;1.065;324;268;1.677
02.01.2015;10:45;997;273;110;6.335;214;34;2.525;3.018;1.062;325;257;1.625
02.01.2015;11:00;995;275;111;6.340;247;34;2.559;3.045;1.063;328;237;1.636
02.01.2015;11:15;995;279;102;6.339;293;34;2.556;3.069;1.067;331;214;1.616
02.01.2015;11:30;994;279;100;6.367;337;34;2.558;3.105;1.065;331;185;1.605
02.01.2015;11:45;996;277;107;6.346;387;34;2.560;3.140;1.068;329;198;1.610
02.01.2015;12:00;1.001;278;108;6.325;414;34;2.560;3.175;1.070;328;328;1.607
02.01.2015;12:15;1.003;276;105;6.301;422;34;2.556;3.179;1.071;326;299;1.539
02.01.2015;12:30;1.005;276;100;6.304;439;34;2.562;3.170;1.071;326;278;1.613
02.01.2015;12:45;1.006;275;101;6.299;452;34;2.560;3.098;1.071;326;258;1.514
02.01.2015;13:00;1.004;275;106;6.302;474;34;2.567;3.038;1.069;325;284;1.480
02.01.2015;13:15;1.001;274;107;6.360;487;34;2.566;3.005;1.052;323;214;1.450
02.01.2015;13:30;1.002;275;106;6.338;485;34;2.562;2.943;990;322;315;1.466
02.01.2015;13:45;1.003;275;112;6.363;453;33;2.569;2.907;971;320;260;1.495
02.01.2015;14:00;1.002;276;121;6.285;410;33;2.567;2.912;965;323;266;1.468
02.01.2015;14:15;1.006;279;122;6.219;362;33;2.542;2.904;965;324;358;1.471
02.01.2015;14:30;1.007;280;121;6.175;314;33;2.540;2.928;965;324;375;1.527
02.01.2015;14:45;1.006;280;121;6.134;268;33;2.539;3.014;965;324;348;1.591
02.01.2015;15:00;1.006;280;122;6.185;211;33;2.545;3.088;961;327;284;1.556
02.01.2015;15:15;1.002;279;121;6.107;149;33;2.554;3.144;970;327;337;1.578
02.01.2015;15:30;1.003;278;122;6.098;100;33;2.553;3.198;1.006;327;297;1.560
02.01.2015;15:45;1.006;278;125;6.104;56;33;2.556;3.239;1.043;327;282;1.549
02.01.2015;16:00;1.006;279;126;6.143;26;33;2.567;3.244;1.055;322;302;1.497
02.01.2015;16:15;1.007;282;127;6.092;12;33;2.591;3.260;1.059;324;491;1.477
02.01.2015;16:30;1.009;285;125;6.020;6;34;2.632;3.333;1.062;327;418;1.485
02.01.2015;16:45;1.010;283;117;5.972;2;34;2.651;3.390;1.067;327;477;1.485
02.01.2015;17:00;1.009;282;120;5.937;0;34;2.640;3.407;1.093;336;459;1.510
02.01.2015;17:15;1.008;285;122;5.913;0;34;2.659;3.412;1.096;337;357;1.513
02.01.2015;17:30;1.009;286;126;5.946;0;34;2.666;3.413;1.100;339;389;1.545
02.01.2015;17:45;1.009;287;125;6.014;0;34;2.669;3.415;1.096;337;413;1.531
02.01.2015;18:00;1.011;287;121;6.104;0;34;2.671;3.376;1.088;334;450;1.487
02.01.2015;18:15;1.009;289;120;6.135;0;34;2.683;3.350;1.079;334;447;1.453
02.01.2015;18:30;1.008;288;116;6.157;0;34;2.682;3.371;1.063;335;427;1.507
02.01.2015;18:45;1.008;290;119;6.139;0;34;2.679;3.350;1.048;334;428;1.463
02.01.2015;19:00;1.006;293;121;6.128;0;34;2.692;3.298;1.015;331;495;1.468
02.01.2015;19:15;1.009;292;126;6.069;0;34;2.682;3.276;1.013;331;538;1.449
02.01.2015;19:30;1.010;291;128;6.066;0;34;2.678;3.260;1.013;330;493;1.481
02.01.2015;19:45;1.009;291;128;6.018;0;34;2.651;3.119;1.011;331;290;1.553
02.01.2015;20:00;1.008;295;129;6.007;0;34;2.670;2.895;967;327;380;1.470
02.01.2015;20:15;1.006;289;128;5.945;0;34;2.681;2.750;937;328;258;1.485
02.01.2015;20:30;1.006;286;128;5.886;0;34;2.617;2.659;937;323;185;1.469
02.01.2015;20:45;1.009;289;128;5.930;0;34;2.572;2.592;932;325;205;1.549
02.01.2015;21:00;1.009;284;124;5.936;0;34;2.527;2.549;955;323;166;1.480
02.01.2015;21:15;1.009;287;110;5.977;0;34;2.513;2.492;959;320;144;1.428
02.01.2015;21:30;1.010;288;116;5.961;0;34;2.501;2.449;960;320;131;1.431
02.01.2015;21:45;1.010;289;126;6.016;0;34;2.484;2.443;959;309;150;1.441
02.01.2015;22:00;1.007;297;124;5.924;0;34;2.505;2.432;979;301;288;1.437
02.01.2015;22:15;1.006;294;124;5.993;0;34;2.494;2.427;984;304;286;1.409
02.01.2015;22:30;1.007;290;128;6.046;0;34;2.513;2.430;976;303;214;1.397
02.01.2015;22:45;1.005;290;127;6.081;0;34;2.167;2.396;972;300;221;1.424
02.01.2015;23:00;1.005;300;120;6.074;0;34;2.154;2.285;931;298;268;1.393
02.01.2015;23:15;1.006;300;123;6.069;0;34;2.110;2.219;911;298;272;1.325
02.01.2015;23:30;1.003;298;111;6.026;0;34;2.108;2.213;895;297;226;1.199
02.01.2015;23:45;1.002;296;122;5.982;0;34;2.078;2.195;840;298;213;1.214
03.01.2015;00:00;1.000;307;126;5.938;0;34;2.092;2.128;720;279;216;1.198
03.01.2015;00:15;1.000;294;127;5.888;0;34;2.052;2.082;692;291;205;1.190
03.01.2015;00:30;996;291;128;5.891;0;34;2.001;2.044;683;282;136;1.288
03.01.2015;00:45;996;290;128;5.849;0;34;1.972;2.025;671;289;135;1.388
03.01.2015;01:00;998;295;128;5.771;0;34;2.020;2.057;647;310;147;1.388
03.01.2015;01:15;998;293;127;5.714;0;34;2.002;2.059;592;311;167;1.306
03.01.2015;01:30;995;299;127;5.689;0;34;1.995;2.067;563;310;181;1.295
03.01.2015;01:45;997;298;128;5.594;0;34;1.981;2.040;536;309;171;1.313
03.01.2015;02:00;997;303;128;5.534;0;34;1.984;2.075;502;312;94;1.306
03.01.2015;02:15;998;297;128;5.470;0;34;1.971;2.071;501;311;66;1.305
03.01.2015;02:30;1.002;315;128;5.320;0;34;2.007;2.076;501;313;188;1.290
03.01.2015;02:45;1.002;312;128;5.281;0;34;2.033;2.070;500;302;201;1.244
03.01.2015;03:00;1.000;312;128;5.214;0;34;2.101;2.045;488;291;190;1.288
03.01.2015;03:15;999;309;128;5.105;0;34;2.150;2.040;481;270;218;1.345
03.01.2015;03:30;999;307;128;5.075;0;34;2.202;2.048;481;268;217;1.219
03.01.2015;03:45;1.001;306;127;5.012;0;34;2.220;2.061;483;269;222;1.171
03.01.2015;04:00;999;296;128;4.980;0;34;2.221;2.074;481;269;123;1.174
03.01.2015;04:15;994;290;128;4.919;0;34;2.262;2.114;484;270;117;1.169
03.01.2015;04:30;992;290;128;4.940;0;34;2.290;2.243;489;270;90;1.144
03.01.2015;04:45;992;294;128;4.940;0;34;2.278;2.377;494;268;79;1.152
03.01.2015;05:00;991;296;128;4.962;0;34;2.326;2.406;492;257;9;1.257
03.01.2015;05:15;992;294;128;4.988;0;34;2.309;2.403;494;257;2;1.322
03.01.2015;05:30;989;297;128;5.036;0;34;2.293;2.392;492;257;2;1.252
03.01.2015;05:45;989;294;128;5.009;0;34;2.364;2.349;497;256;3;1.258
03.01.2015;06:00;991;293;128;5.091;0;34;2.444;2.321;499;255;6;1.285
03.01.2015;06:15;990;294;128;5.192;0;34;2.425;2.313;495;262;8;1.302
03.01.2015;06:30;992;299;128;5.249;0;34;2.408;2.321;498;263;2;1.362
03.01.2015;06:45;994;301;128;5.281;0;34;2.412;2.320;502;265;5;1.385
03.01.2015;07:00;993;296;128;5.308;0;34;2.378;2.374;491;267;2;1.351
03.01.2015;07:15;994;300;128;5.317;0;34;2.406;2.428;487;268;2;1.353
03.01.2015;07:30;992;302;128;5.360;0;34;2.460;2.439;492;269;3;1.356
03.01.2015;07:45;994;295;128;5.449;0;34;2.512;2.468;493;268;70;1.453
03.01.2015;08:00;996;296;128;5.571;0;34;2.541;2.534;507;291;4;1.421
03.01.2015;08:15;997;302;128;5.628;7;34;2.570;2.547;539;295;3;1.390
03.01.2015;08:30;996;299;128;5.609;22;34;2.577;2.562;546;294;4;1.329
03.01.2015;08:45;995;299;127;5.661;45;34;2.617;2.619;554;299;23;1.255
03.01.2015;09:00;993;313;125;5.717;82;34;2.657;2.691;615;310;77;1.296
03.01.2015;09:15;995;313;124;5.741;130;34;2.661;2.852;616;310;117;1.236
03.01.2015;09:30;997;314;123;5.738;177;34;2.644;2.937;665;310;78;1.234
03.01.2015;09:45;997;306;121;5.732;220;34;2.634;3.021;713;309;297;1.262
03.01.2015;10:00;997;312;118;5.653;264;34;2.610;3.146;735;312;203;1.255
03.01.2015;10:15;997;313;119;5.606;304;34;2.618;3.203;734;311;125;1.347
03.01.2015;10:30;997;309;119;5.671;338;34;2.605;3.248;726;312;178;1.304
03.01.2015;10:45;999;306;118;5.694;373;34;2.597;3.291;708;311;160;1.313
03.01.2015;11:00;997;306;120;5.711;410;34;2.596;3.326;703;302;200;1.266
03.01.2015;11:15;996;308;128;5.697;429;34;2.594;3.361;701;295;273;1.307
03.01.2015;11:30;996;315;128;5.688;431;34;2.620;3.369;688;298;332;1.349
03.01.2015;11:45;992;314;127;5.632;430;34;2.711;3.377;683;299;358;1.370
03.01.2015;12:00;995;313;95;5.634;431;34;2.755;3.376;703;296;540;1.419
03.01.2015;12:15;995;313;125;5.641;411;34;2.744;3.432;710;306;420;1.459
03.01.2015;12:30;997;311;130;5.570;398;34;2.737;3.474;723;307;395;1.463
03.01.2015;12:45;996;314;130;5.504;377;34;2.732;3.495;730;307;384;1.504
03.01.2015;13:00;996;317;130;5.365;350;34;2.749;3.514;706;308;342;1.543
03.01.2015;13:15;992;316;130;5.228;307;34;2.754;3.531;675;307;351;1.569
03.01.2015;13:30;994;321;128;5.090;269;34;2.785;3.533;620;317;462;1.632
03.01.2015;13:45;993;319;128;4.975;230;34;2.794;3.538;605;339;515;1.632
03.01.2015;14:00;994;319;129;4.884;191;34;2.819;3.530;601;343;349;1.591
03.01.2015;14:15;996;321;128;4.781;160;34;2.823;3.530;599;342;334;1.593
03.01.2015;14:30;996;323;128;4.691;132;34;2.826;3.526;600;353;523;1.552
03.01.2015;14:45;996;324;128;4.596;104;34;2.820;3.518;637;364;818;1.434
03.01.2015;15:00;996;324;127;4.441;76;34;2.810;3.511;712;356;598;1.429
03.01.2015;15:15;994;333;122;4.331;57;34;2.816;3.516;733;356;636;1.427
03.01.2015;15:30;996;341;118;4.156;40;34;2.828;3.508;734;357;713;1.526
03.01.2015;15:45;1.000;329;122;4.052;22;34;2.824;3.543;753;360;836;1.439
03.01.2015;16:00;1.004;327;119;4.032;10;34;2.800;3.598;754;361;351;1.579
03.01.2015;16:15;1.005;332;118;3.975;6;34;2.801;3.602;767;362;245;1.564
03.01.2015;16:30;1.006;341;118;3.831;4;34;2.825;3.632;782;366;427;1.608
03.01.2015;16:45;1.006;339;121;3.724;2;34;2.825;3.705;797;366;771;1.530
03.01.2015;17:00;1.006;335;119;3.718;0;34;2.810;3.771;821;371;408;1.635
03.01.2015;17:15;1.003;335;123;3.724;0;34;2.806;3.797;828;372;456;1.638
03.01.2015;17:30;1.008;344;121;3.735;0;34;2.797;3.796;831;374;474;1.594
03.01.2015;17:45;1.007;350;125;3.713;0;34;2.767;3.807;833;379;576;1.740
03.01.2015;18:00;1.004;341;128;3.630;0;34;2.765;3.867;842;384;640;1.688
03.01.2015;18:15;1.005;343;128;3.519;0;34;2.769;3.876;845;384;533;1.718
03.01.2015;18:30;1.009;348;129;3.417;0;34;2.792;3.875;846;384;532;1.694
03.01.2015;18:45;1.008;350;129;3.370;0;34;2.788;3.877;848;384;289;1.763
03.01.2015;19:00;1.008;356;129;3.199;0;34;2.804;3.903;843;387;580;1.818
03.01.2015;19:15;1.010;355;129;3.117;0;34;2.813;3.898;840;387;421;1.742
03.01.2015;19:30;1.011;356;129;2.995;0;34;2.806;3.914;837;387;327;1.687
03.01.2015;19:45;1.010;359;129;3.121;0;34;2.771;3.917;838;379;211;1.662
03.01.2015;20:00;1.012;367;129;3.190;0;34;2.810;3.980;834;387;621;1.507
03.01.2015;20:15;1.012;366;129;3.282;0;34;2.789;3.989;815;377;489;1.479
03.01.2015;20:30;1.014;363;129;3.394;0;34;2.726;3.993;742;359;323;1.411
03.01.2015;20:45;1.014;368;128;3.492;0;34;2.692;3.987;681;355;265;1.419
03.01.2015;21:00;1.011;370;129;3.533;0;34;2.729;4.004;620;324;202;1.352
03.01.2015;21:15;1.011;369;129;3.663;0;34;2.739;3.997;588;321;143;1.339
03.01.2015;21:30;1.005;373;129;3.714;0;34;2.686;3.998;570;307;107;1.378
03.01.2015;21:45;1.005;375;129;3.792;0;34;2.686;3.991;552;273;192;1.377
03.01.2015;22:00;1.004;379;129;3.686;0;34;2.760;3.949;523;269;349;1.361
03.01.2015;22:15;1.003;377;129;3.850;0;34;2.764;3.917;536;259;263;1.337
03.01.2015;22:30;1.001;379;129;3.874;0;34;2.729;3.839;540;258;322;1.269
03.01.2015;22:45;1.004;379;129;3.887;0;34;2.686;3.742;539;244;500;1.230
03.01.2015;23:00;1.004;384;129;3.953;0;34;2.700;3.667;548;233;370;1.283
03.01.2015;23:15;1.004;385;129;4.205;0;34;2.666;3.601;547;232;343;1.252
03.01.2015;23:30;1.000;389;129;4.276;0;34;2.667;3.504;524;231;343;1.257
03.01.2015;23:45;1.002;392;128;4.389;0;34;2.655;3.254;505;232;343;1.299
04.01.2015;00:00;1.003;398;129;4.325;0;34;2.657;2.857;467;190;402;1.221
04.01.2015;00:15;1.002;403;129;4.297;0;34;2.634;2.677;475;190;386;1.331
04.01.2015;00:30;1.002;407;129;4.321;0;34;2.620;2.579;477;189;357;1.428
04.01.2015;00:45;1.001;413;129;4.408;0;34;2.610;2.479;486;189;354;1.422
04.01.2015;01:00;1.003;418;128;4.485;0;34;2.628;2.457;466;189;238;1.430
04.01.2015;01:15;1.004;425;129;4.528;0;34;2.556;2.450;453;189;234;1.390
04.01.2015;01:30;1.003;433;129;4.662;0;34;2.517;2.457;451;189;226;1.355
04.01.2015;01:45;1.003;441;129;4.548;0;34;2.478;2.448;450;189;225;1.337
04.01.2015;02:00;1.004;446;129;4.497;0;34;2.477;2.466;439;189;133;1.258
04.01.2015;02:15;1.005;446;128;4.544;0;34;2.445;2.457;439;190;49;1.227
04.01.2015;02:30;1.005;447;128;4.667;0;34;2.417;2.449;440;190;50;1.233
04.01.2015;02:45;1.003;452;128;4.679;0;34;2.389;2.437;432;190;47;1.314
04.01.2015;03:00;1.004;454;127;4.638;0;34;2.402;2.451;424;190;281;1.278
04.01.2015;03:15;1.004;454;127;4.612;0;34;2.407;2.471;423;191;231;1.213
04.01.2015;03:30;1.004;457;124;4.574;0;34;2.416;2.474;422;191;231;1.247
04.01.2015;03:45;1.004;462;126;4.637;0;34;2.415;2.431;421;191;23;1.230
04.01.2015;04:00;1.002;464;128;4.665;0;34;2.416;2.422;412;192;87;1.264
04.01.2015;04:15;1.002;463;128;4.639;0;34;2.387;2.427;409;192;2;1.326
