Datum;Uhrzeit;Biomasse[MWh];Wasserkraft[MWh];Wind Offshore[MWh];Wind Onshore[MWh];Photovoltaik[MWh];Sonstige Erneuerbare[MWh];Kernenergie[MWh];Braunkohle[MWh];Steinkohle[MWh];Erdgas[MWh];Pumpspeicher[MWh];Sonstige Konventionelle[MWh]
04.09.2021;10:30;1.035;524;120;299;4.964;34;1.994;2.725;1.754;604;244;326
04.09.2021;10:45;1.036;511;115;259;5.215;34;1.989;2.707;1.747;610;132;330
04.09.2021;11:00;1.037;547;102;242;5.458;34;1.975;2.702;1.733;591;80;331
04.09.2021;11:15;1.038;512;96;229;5.708;34;1.961;2.688;1.705;590;71;331
04.09.2021;11:30;1.038;508;93;223;5.906;34;1.949;2.683;1.663;588;40;332
04.09.2021;11:45;1.041;490;92;209;6.121;34;1.944;2.688;1.651;584;21;332
04.09.2021;12:00;1.041;532;82;211;6.277;34;1.945;2.695;1.631;578;17;332
04.09.2021;12:15;1.041;505;85;201;6.439;34;1.942;2.684;1.611;579;12;330
04.09.2021;12:30;1.041;531;80;203;6.544;34;1.942;2.689;1.587;579;11;331
04.09.2021;12:45;1.042;511;86;197;6.633;34;1.938;2.686;1.581;574;12;331
04.09.2021;13:00;1.044;514;107;180;6.688;34;1.939;2.684;1.518;580;10;334
04.09.2021;13:15;1.044;500;105;185;6.726;34;1.937;2.679;1.477;589;4;336
04.09.2021;13:30;1.044;502;100;194;6.799;34;1.937;2.678;1.407;589;5;336
04.09.2021;13:45;1.043;499;108;196;6.806;34;1.935;2.677;1.355;579;5;335
04.09.2021;14:00;1.043;493;120;191;6.793;34;1.934;2.682;1.363;575;10;333
04.09.2021;14:15;1.044;490;145;176;6.713;34;1.944;2.679;1.369;570;10;330
04.09.2021;14:30;1.044;487;176;152;6.652;34;1.955;2.678;1.387;569;10;334
04.09.2021;14:45;1.043;487;200;155;6.560;34;1.954;2.651;1.379;571;10;332
04.09.2021;15:00;1.043;484;191;208;6.391;34;1.931;2.641;1.302;567;11;335
04.09.2021;15:15;1.043;494;174;256;6.212;34;1.931;2.672;1.262;567;12;328
04.09.2021;15:30;1.043;494;169;262;6.021;34;1.931;2.676;1.238;568;12;329
04.09.2021;15:45;1.042;496;166;266;5.775;34;1.931;2.680;1.250;573;13;329
04.09.2021;16:00;1.041;494;177;275;5.474;34;1.929;2.675;1.261;575;45;330
04.09.2021;16:15;1.040;503;174;305;5.129;34;1.943;2.683;1.306;581;61;322
04.09.2021;16:30;1.039;489;183;321;4.742;34;1.952;2.693;1.396;588;34;323
04.09.2021;16:45;1.038;490;181;341;4.348;34;1.952;2.692;1.534;587;31;323
04.09.2021;17:00;1.039;493;176;362;3.921;34;1.949;2.690;1.625;607;24;326
04.09.2021;17:15;1.040;497;187;374;3.459;33;1.950;2.695;1.732;639;30;325
04.09.2021;17:30;1.039;506;197;376;2.965;34;1.951;2.718;1.803;668;39;320
04.09.2021;17:45;1.038;529;207;407;2.476;34;1.964;2.724;1.853;713;165;323
04.09.2021;18:00;1.039;499;198;488;1.991;34;1.968;2.729;1.915;764;267;326
04.09.2021;18:15;1.039;490;194;505;1.531;34;1.973;2.761;1.943;801;337;329
04.09.2021;18:30;1.039;508;189;538;1.106;34;1.973;2.759;1.942;852;591;329
04.09.2021;18:45;1.038;511;182;581;749;34;1.974;2.769;1.951;871;813;329
04.09.2021;19:00;1.039;534;181;581;465;33;1.972;2.764;1.957;873;755;329
04.09.2021;19:15;1.040;536;191;592;257;33;1.973;2.763;1.964;873;942;329
04.09.2021;19:30;1.040;521;198;642;109;33;1.973;2.767;1.970;868;1.034;329
04.09.2021;19:45;1.039;530;211;728;27;34;1.972;2.768;1.967;870;1.046;330
04.09.2021;20:00;1.040;555;221;773;3;34;1.975;2.770;1.970;877;1.147;327
04.09.2021;20:15;1.041;545;238;839;0;34;1.976;2.779;1.969;885;1.130;327
04.09.2021;20:30;1.041;537;246;967;0;34;1.976;2.770;1.968;880;1.011;329
04.09.2021;20:45;1.041;512;240;1.081;0;34;1.978;2.765;1.965;870;882;326
04.09.2021;21:00;1.042;505;237;1.178;0;34;1.979;2.769;1.963;867;763;327
04.09.2021;21:15;1.042;499;224;1.225;0;34;1.978;2.759;1.951;868;439;327
04.09.2021;21:30;1.042;496;215;1.276;0;34;1.979;2.764;1.944;872;396;326
04.09.2021;21:45;1.042;497;222;1.312;0;33;1.978;2.763;1.922;876;287;323
04.09.2021;22:00;1.040;511;213;1.337;0;33;1.980;2.760;1.912;884;535;326
04.09.2021;22:15;1.040;497;212;1.392;0;34;1.979;2.710;1.911;885;361;328
04.09.2021;22:30;1.041;505;213;1.421;0;34;1.980;2.676;1.905;885;284;326
04.09.2021;22:45;1.040;521;228;1.447;0;34;1.980;2.645;1.834;857;237;326
04.09.2021;23:00;1.041;502;261;1.424;0;34;1.981;2.640;1.744;803;362;329
04.09.2021;23:15;1.041;495;291;1.432;0;34;1.982;2.590;1.659;752;221;330
04.09.2021;23:30;1.041;501;305;1.438;0;34;1.983;2.546;1.551;682;204;330
04.09.2021;23:45;1.041;491;306;1.457;0;34;1.983;2.536;1.460;637;182;331
05.09.2021;00:00;1.039;524;325;1.454;0;34;1.984;2.562;1.308;598;249;325
05.09.2021;00:15;1.039;506;340;1.453;0;34;1.984;2.587;1.255;589;158;325
05.09.2021;00:30;1.039;496;362;1.442;0;34;1.984;2.603;1.176;585;74;325
05.09.2021;00:45;1.036;493;380;1.441;0;34;1.985;2.616;1.089;589;47;327
05.09.2021;01:00;1.037;498;403;1.449;0;34;1.987;2.635;917;582;36;327
05.09.2021;01:15;1.036;490;403;1.474;0;34;1.985;2.633;819;581;18;328
05.09.2021;01:30;1.036;490;418;1.490;0;34;1.985;2.628;763;580;19;330
05.09.2021;01:45;1.034;487;432;1.490;0;34;1.985;2.625;749;582;15;329
05.09.2021;02:00;1.034;489;462;1.467;0;34;1.984;2.640;698;583;20;329
05.09.2021;02:15;1.033;488;462;1.433;0;34;1.983;2.649;651;582;14;328
05.09.2021;02:30;1.033;494;461;1.400;0;34;1.984;2.656;614;585;19;327
05.09.2021;02:45;1.030;489;466;1.383;0;34;1.983;2.680;613;584;13;327
05.09.2021;03:00;1.029;491;467;1.361;0;34;1.985;2.715;602;581;13;328
05.09.2021;03:15;1.028;488;486;1.330;0;34;1.984;2.717;607;584;14;328
05.09.2021;03:30;1.027;483;520;1.313;0;34;1.984;2.719;607;588;13;327
05.09.2021;03:45;1.025;476;542;1.302;0;34;1.984;2.721;605;588;13;328
05.09.2021;04:00;1.025;476;536;1.296;0;34;1.985;2.722;603;604;13;329
05.09.2021;04:15;1.024;476;526;1.279;0;34;1.985;2.719;604;606;12;330
05.09.2021;04:30;1.023;478;510;1.282;0;34;1.985;2.722;605;608;15;330
05.09.2021;04:45;1.020;480;496;1.264;0;34;1.985;2.723;608;609;14;331
05.09.2021;05:00;1.020;480;486;1.242;0;34;1.975;2.727;605;602;18;332
05.09.2021;05:15;1.019;488;481;1.227;0;34;1.954;2.727;609;600;75;331
05.09.2021;05:30;1.020;497;470;1.219;0;34;1.933;2.726;634;607;71;333
05.09.2021;05:45;1.018;495;445;1.234;0;34;1.914;2.723;687;603;35;333
05.09.2021;06:00;1.020;478;446;1.235;0;34;1.899;2.729;735;594;23;333
05.09.2021;06:15;1.020;477;450;1.223;2;34;1.887;2.729;741;599;23;333
05.09.2021;06:30;1.020;482;433;1.209;19;34;1.888;2.726;741;603;23;332
05.09.2021;06:45;1.020;477;419;1.237;60;34;1.886;2.728;739;601;16;332
05.09.2021;07:00;1.023;490;417;1.197;186;34;1.886;2.768;722;598;20;332
05.09.2021;07:15;1.024;467;411;1.150;395;34;1.885;2.778;722;604;27;331
05.09.2021;07:30;1.025;481;405;1.106;675;34;1.882;2.788;685;605;16;331
05.09.2021;07:45;1.027;466;404;1.050;1.007;34;1.882;2.784;638;604;15;331
05.09.2021;08:00;1.029;493;388;957;1.389;34;1.884;2.801;627;575;68;330
05.09.2021;08:15;1.031;469;372;871;1.799;34;1.884;2.804;612;552;49;331
05.09.2021;08:30;1.032;468;371;790;2.251;34;1.881;2.796;610;559;25;331
05.09.2021;08:45;1.034;468;358;689;2.733;34;1.884;2.800;609;555;8;331
05.09.2021;09:00;1.036;494;352;604;3.207;34;1.886;2.802;607;552;126;332
05.09.2021;09:15;1.036;470;337;561;3.660;34;1.886;2.800;602;553;21;331
05.09.2021;09:30;1.035;468;329;547;4.107;34;1.887;2.801;578;551;32;331
05.09.2021;09:45;1.035;468;342;536;4.536;34;1.886;2.789;582;548;23;332
05.09.2021;10:00;1.036;468;346;553;4.948;34;1.887;2.795;570;550;9;331
05.09.2021;10:15;1.036;466;345;546;5.341;34;1.898;2.794;555;557;3;331
05.09.2021;10:30;1.036;465;351;535;5.695;34;1.916;2.756;551;560;0;331
05.09.2021;10:45;1.037;466;347;524;6.029;34;1.933;2.726;550;559;0;329
05.09.2021;11:00;1.037;466;344;535;6.310;34;1.940;2.752;552;554;26;328
05.09.2021;11:15;1.038;465;340;533;6.568;34;1.938;2.743;552;560;1;326
05.09.2021;11:30;1.038;464;334;517;6.795;34;1.935;2.723;546;562;2;326
05.09.2021;11:45;1.040;464;319;527;7.016;34;1.934;2.704;548;549;2;326
05.09.2021;12:00;1.041;492;305;533;7.181;34;1.935;2.689;550;532;4;331
05.09.2021;12:15;1.042;482;297;542;7.325;34;1.934;2.677;554;529;5;331
05.09.2021;12:30;1.042;467;295;555;7.401;34;1.933;2.646;557;536;5;330
05.09.2021;12:45;1.043;467;287;564;7.434;34;1.933;2.524;557;531;5;330
05.09.2021;13:00;1.044;470;275;589;7.454;33;1.925;2.304;555;530;8;329
05.09.2021;13:15;1.044;474;266;603;7.422;33;1.927;2.184;551;528;16;329
05.09.2021;13:30;1.042;470;266;616;7.364;33;1.930;2.153;550;532;10;329
05.09.2021;13:45;1.041;471;264;628;7.321;33;1.928;2.083;551;530;11;329
05.09.2021;14:00;1.041;465;272;615;7.202;33;1.918;1.960;548;531;2;329
05.09.2021;14:15;1.039;472;266;580;7.087;33;1.904;1.913;547;528;10;328
05.09.2021;14:30;1.041;468;275;567;6.955;33;1.921;1.864;546;528;6;328
05.09.2021;14:45;1.039;474;282;541;6.818;33;1.907;1.918;538;527;29;328
05.09.2021;15:00;1.039;476;274;544;6.624;33;1.924;1.999;546;532;14;329
05.09.2021;15:15;1.039;471;268;550;6.425;33;1.931;2.011;605;541;10;326
05.09.2021;15:30;1.039;483;268;554;6.166;33;1.933;2.079;621;547;12;327
05.09.2021;15:45;1.038;483;272;550;5.838;33;1.926;2.236;665;557;11;328
05.09.2021;16:00;1.038;463;274;569;5.497;33;1.924;2.450;731;570;14;322
05.09.2021;16:15;1.037;472;262;538;5.123;33;1.922;2.620;887;567;8;325
05.09.2021;16:30;1.038;485;256;544;4.713;33;1.924;2.714;927;574;38;326
05.09.2021;16:45;1.035;503;256;534;4.283;33;1.928;2.737;1.011;583;99;321
05.09.2021;17:00;1.035;480;258;529;3.836;33;1.928;2.798;1.101;599;21;324
05.09.2021;17:15;1.036;508;248;526;3.369;33;1.925;2.824;1.265;616;30;324
05.09.2021;17:30;1.035;493;237;522;2.897;33;1.929;2.856;1.449;654;51;321
05.09.2021;17:45;1.035;510;227;527;2.401;33;1.929;2.849;1.650;691;188;316
05.09.2021;18:00;1.037;479;219;552;1.922;33;1.925;2.815;1.902;695;38;316
05.09.2021;18:15;1.036;488;222;534;1.458;33;1.928;2.842;2.051;715;58;317
05.09.2021;18:30;1.036;482;227;529;1.044;33;1.930;2.863;2.101;730;258;319
05.09.2021;18:45;1.035;486;233;530;698;33;1.932;2.867;2.145;767;500;320
05.09.2021;19:00;1.037;491;237;540;427;33;1.932;2.851;2.166;810;405;322
05.09.2021;19:15;1.039;506;226;616;230;33;1.933;2.870;2.189;841;467;322
05.09.2021;19:30;1.038;499;229;705;91;34;1.934;2.869;2.201;865;539;322
05.09.2021;19:45;1.038;491;243;792;21;34;1.935;2.870;2.206;859;525;323
05.09.2021;20:00;1.038;491;254;844;2;34;1.935;2.864;2.209;846;733;325
05.09.2021;20:15;1.039;486;242;912;0;33;1.937;2.869;2.213;854;703;327
05.09.2021;20:30;1.040;480;224;988;0;33;1.937;2.869;2.214;862;607;326
05.09.2021;20:45;1.039;479;211;1.052;0;33;1.939;2.873;2.210;863;463;325
05.09.2021;21:00;1.040;499;192;1.114;0;33;1.940;2.884;2.213;878;662;326
05.09.2021;21:15;1.040;506;170;1.143;0;33;1.940;2.871;2.200;870;533;326
05.09.2021;21:30;1.040;490;157;1.170;0;33;1.941;2.871;2.198;874;400;327
05.09.2021;21:45;1.039;472;150;1.160;0;33;1.943;2.870;2.190;877;290;328
05.09.2021;22:00;1.039;503;135;1.131;0;33;1.943;2.874;2.192;862;615;328
05.09.2021;22:15;1.039;509;124;1.133;0;33;1.944;2.852;2.181;858;432;329
05.09.2021;22:30;1.039;502;113;1.135;0;33;1.945;2.811;2.188;863;332;331
05.09.2021;22:45;1.040;471;104;1.112;0;33;1.946;2.731;2.155;861;227;328
05.09.2021;23:00;1.041;525;98;1.077;0;33;1.949;2.734;2.123;865;575;327
05.09.2021;23:15;1.042;496;102;1.040;0;33;1.951;2.726;2.099;863;332;327
05.09.2021;23:30;1.042;465;94;982;0;33;1.952;2.725;2.078;866;216;326
05.09.2021;23:45;1.041;461;84;945;0;33;1.953;2.715;2.068;870;158;325
