Datum;Uhrzeit;Biomasse[MWh];Wasserkraft[MWh];Wind Offshore[MWh];Wind Onshore[MWh];Photovoltaik[MWh];Sonstige Erneuerbare[MWh];Kernenergie[MWh];Braunkohle[MWh];Steinkohle[MWh];Erdgas[MWh];Pumpspeicher[MWh];Sonstige Konventionelle[MWh]
01.01.2019;10:15;1.228;392,5;543;7.766;320;31;1.668,75;1.240;672;719;9;315
01.01.2019;10:30;1.227;384,75;535;7.873;365;31;1.638,75;1.238;675;724;9;316
01.01.2019;10:45;1.222,25;380,75;542;7.986;410;31;1.633,5;1.232;670;725;23;315
01.01.2019;11:00;1.226;385,5;656;8.144;447;31;1.656,75;1.228;676;742;13;315
01.01.2019;11:15;1.223,75;393;693;8.215;506;31;1.674;1.229;687;742;9;316
01.01.2019;11:30;1.228,25;396,25;688;8.306;548;31;1.675,25;1.229;696;745;9;316
01.01.2019;11:45;1.226,75;398,75;685;8.326;553;31;1.702,5;1.233;702;743;20;316
01.01.2019;12:00;1.227,25;403,75;685;8.298;563;31;1.732;1.236;693;737;9;316
01.01.2019;12:15;1.228,5;407;633;8.299;563;31;1.737,75;1.240;706;739;25;315
01.01.2019;12:30;1.225;404,25;620;8.361;560;31;1.740,75;1.237;706;743;9;316
01.01.2019;12:45;1.226,75;385,5;583;8.422;546;31;1.743,75;1.233;704;739;9;315
01.01.2019;13:00;1.227,25;392,25;571;8.488;525;31;1.744,25;1.247;707;723;90;315
01.01.2019;13:15;1.227;391,75;574;8.520;524;31;1.738,5;1.238;705;715;58;316
01.01.2019;13:30;1.226,25;394,75;566;8.550;501;31;1.734,25;1.236;700;721;19;315
01.01.2019;13:45;1.223,5;393,25;573;8.614;457;31;1.735,75;1.233;700;716;22;314
01.01.2019;14:00;1.224,25;394;569;8.617;404;31;1.736,75;1.233;699;720;35;315
01.01.2019;14:15;1.225;398,25;565;8.597;354;31;1.748,5;1.240;703;716;27;315
01.01.2019;14:30;1.227,25;407,75;560;8.712;301;31;1.754;1.247;706;723;55;316
01.01.2019;14:45;1.226,5;406;551;8.699;239;31;1.777,25;1.241;704;718;56;315
01.01.2019;15:00;1.224,5;410;495;8.580;183;31;1.792,5;1.269;710;717;318;315
01.01.2019;15:15;1.224,5;389;555;8.610;132;31;1.800,25;1.263;713;720;339;316
01.01.2019;15:30;1.223,5;377,25;528;8.695;86;31;1.824;1.244;711;723;388;314
01.01.2019;15:45;1.224,25;383,75;543;8.844;44;31;1.853,75;1.242;699;723;320;315
01.01.2019;16:00;1.224,75;386,75;524;8.937;17;31;1.852,75;1.238;681;735;403;314
01.01.2019;16:15;1.223;388,75;556;8.952;4;31;1.861,75;1.230;687;733;486;315
01.01.2019;16:30;1.225,25;392,75;566;8.919;1;31;1.886;1.236;685;739;684;316
01.01.2019;16:45;1.221,25;391,5;572;8.932;0;31;1.905,75;1.247;689;735;860;313
01.01.2019;17:00;1.223,5;367,75;573;9.017;0;31;1.905,75;1.246;691;734;741;315
01.01.2019;17:15;1.217,75;359,75;573;9.085;0;31;1.915,75;1.259;693;728;870;316
01.01.2019;17:30;1.223,5;359,25;557;9.105;0;31;1.914,5;1.246;687;740;869;315
01.01.2019;17:45;1.225;358,5;565;9.077;0;31;1.918,25;1.222;685;734;968;311
01.01.2019;18:00;1.228,75;359;568;9.050;0;31;1.916,5;1.223;682;720;838;316
01.01.2019;18:15;1.228;357,75;532;9.061;0;31;1.900,5;1.226;684;716;810;315
01.01.2019;18:30;1.227;357,25;559;9.118;0;31;1.852,75;1.223;686;721;762;316
01.01.2019;18:45;1.226,25;357;549;9.096;0;31;1.829,25;1.227;686;718;728;316
01.01.2019;19:00;1.222,5;356;527;9.014;0;31;1.833,25;1.229;690;711;719;318
01.01.2019;19:15;1.225,25;354,5;546;9.006;0;31;1.794,25;1.227;687;712;661;317
01.01.2019;19:30;1.220,5;354,25;559;9.011;0;31;1.754;1.228;687;720;609;315
01.01.2019;19:45;1.221,25;352,5;541;9.014;0;31;1.718;1.224;686;717;547;312
01.01.2019;20:00;1.220,75;357,75;533;9.052;0;31;1.702,5;1.226;680;716;405;315
01.01.2019;20:15;1.222;351,75;536;9.017;0;31;1.668,5;1.221;684;716;339;316
01.01.2019;20:30;1.222,75;350,5;558;9.001;0;31;1.630,25;1.215;685;720;273;315
01.01.2019;20:45;1.216,75;348,75;516;8.987;0;31;1.597,25;1.214;683;719;249;316
01.01.2019;21:00;1.223,25;354,75;461;8.973;0;31;1.564,5;1.224;691;690;147;316
01.01.2019;21:15;1.220,25;347,75;454;9.036;0;31;1.531,25;1.222;691;696;132;318
01.01.2019;21:30;1.222,25;347;463;8.984;0;31;1.528;1.225;690;698;89;316
01.01.2019;21:45;1.219,75;348,25;468;8.930;0;31;1.528;1.225;690;698;91;314
01.01.2019;22:00;1.214,5;355,75;466;8.656;0;31;1.538,75;1.234;684;703;424;315
01.01.2019;22:15;1.214,5;344,5;462;8.747;0;31;1.526,25;1.223;681;701;336;315
01.01.2019;22:30;1.214;343,25;456;8.742;0;31;1.509,5;1.222;679;708;239;315
01.01.2019;22:45;1.212,75;342;455;8.842;0;31;1.501,75;1.218;677;703;51;316
01.01.2019;23:00;1.212,75;342,75;417;8.788;0;31;1.505,75;1.220;660;692;26;313
01.01.2019;23:15;1.213,75;335,75;462;8.756;0;31;1.496,75;1.217;645;690;3;314
01.01.2019;23:30;1.209,75;333,75;435;8.583;0;31;1.495;1.220;636;695;8;313
01.01.2019;23:45;1.212,25;333,25;451;8.573;0;31;1.486,5;1.230;626;701;0;313
02.01.2019;00:00;1.207,5;349;417;8.456;0;31;1.477,25;1.288;627;685;0;315
02.01.2019;00:15;1.204,25;344;410;8.236;0;31;1.442,75;1.287;624;675;0;316
02.01.2019;00:30;1.203,75;345;420;8.178;0;32;1.442;1.285;623;683;0;316
02.01.2019;00:45;1.204;345;422;8.063;0;31;1.433,25;1.278;633;677;9;301
02.01.2019;01:00;1.200;338,75;444;7.916;0;31;1.439,5;1.241;644;628;10;225
02.01.2019;01:15;1.198,5;334,5;478;7.958;0;31;1.439,75;1.277;637;636;10;236
02.01.2019;01:30;1.203,75;330,25;530;7.904;0;32;1.433;1.226;640;644;6;223
02.01.2019;01:45;1.204,25;333;583;7.836;0;32;1.423,25;1.246;639;639;10;222
02.01.2019;02:00;1.204;334,75;581;7.731;0;32;1.434;1.277;648;636;10;221
02.01.2019;02:15;1.202,75;336,5;657;7.660;0;32;1.436;1.324;647;628;10;221
02.01.2019;02:30;1.201,25;333,5;694;7.598;0;32;1.430,75;1.284;651;643;10;221
02.01.2019;02:45;1.201;335,5;728;7.460;0;32;1.435;1.288;654;640;10;221
02.01.2019;03:00;1.201,75;334,5;744;7.399;0;32;1.429,25;1.298;653;644;10;221
02.01.2019;03:15;1.199,75;337,25;768;7.378;0;32;1.430,75;1.301;646;640;10;221
02.01.2019;03:30;1.198;330,25;769;7.382;0;32;1.444,25;1.357;644;651;5;221
02.01.2019;03:45;1.198;328;772;7.374;0;32;1.446,75;1.352;645;647;4;221
02.01.2019;04:00;1.195,25;322,75;775;7.429;0;32;1.438,5;1.323;647;637;17;221
02.01.2019;04:15;1.196;323;772;7.464;0;32;1.444;1.319;653;656;16;221
02.01.2019;04:30;1.196,5;325;771;7.512;0;32;1.450,25;1.331;671;640;23;221
02.01.2019;04:45;1.192,25;325;777;7.460;0;31;1.449,25;1.329;681;658;23;240
02.01.2019;05:00;1.196,75;326,5;793;7.586;0;31;1.454,75;1.334;693;718;70;273
02.01.2019;05:15;1.197,25;327,5;798;7.632;0;31;1.481;1.345;697;741;82;304
02.01.2019;05:30;1.198,25;337,75;815;7.758;0;31;1.528;1.346;703;769;85;313
02.01.2019;05:45;1.195,75;345,75;858;7.801;0;31;1.626,25;1.357;695;805;96;314
02.01.2019;06:00;1.198,5;350,75;924;7.778;0;31;1.764,5;1.408;720;915;24;314
02.01.2019;06:15;1.198;354,25;981;7.807;0;31;1.876;1.449;789;961;56;319
02.01.2019;06:30;1.197,75;354,5;978;7.854;0;31;1.975,5;1.495;812;994;85;327
02.01.2019;06:45;1.198,5;353,25;994;7.841;0;31;2.045,25;1.536;832;1.005;180;328
02.01.2019;07:00;1.203;347,75;1.107;7.776;0;31;2.082;1.571;868;1.082;70;337
02.01.2019;07:15;1.207,5;349,25;1.146;7.740;0;31;2.149;1.631;910;1.086;111;342
02.01.2019;07:30;1.207,75;351,5;1.147;7.693;0;31;2.177,75;1.693;952;1.101;181;342
02.01.2019;07:45;1.209,5;352,25;1.151;7.574;0;31;2.176,5;1.750;983;1.098;292;341
02.01.2019;08:00;1.215,25;350,75;1.136;7.497;2;31;2.190,75;1.798;998;1.137;237;342
02.01.2019;08:15;1.215,75;352;1.070;7.457;8;31;2.208;1.913;1.030;1.131;384;341
02.01.2019;08:30;1.216,25;352,25;1.066;7.425;26;31;2.213;2.000;1.058;1.137;301;343
02.01.2019;08:45;1.208;348,75;1.067;7.371;73;31;2.228,5;2.071;1.094;1.141;399;342
02.01.2019;09:00;1.212,75;346;1.064;7.326;163;31;2.245,25;2.117;1.148;1.245;189;342
02.01.2019;09:15;1.217,5;345,25;1.064;7.216;289;31;2.256;2.199;1.187;1.249;201;343
02.01.2019;09:30;1.217,5;344,5;1.060;7.116;437;31;2.255;2.232;1.235;1.256;120;341
02.01.2019;09:45;1.213,25;344;1.048;7.097;592;31;2.257,75;2.269;1.254;1.255;118;345
02.01.2019;10:00;1.218,75;347,5;1.045;7.114;765;31;2.258,75;2.287;1.298;1.213;158;345
02.01.2019;10:15;1.218,75;351,75;1.039;7.101;947;31;2.257;2.246;1.327;1.206;158;346
02.01.2019;10:30;1.215;354;1.031;7.043;1.147;31;2.250;2.223;1.338;1.204;111;345
02.01.2019;10:45;1.216,5;349,25;1.012;6.986;1.290;31;2.247,25;2.177;1.349;1.195;60;340
02.01.2019;11:00;1.222,5;358,5;989;7.051;1.459;31;2.242,5;2.170;1.350;1.223;136;341
02.01.2019;11:15;1.221,5;363,75;965;7.095;1.549;31;2.244,75;2.172;1.402;1.223;97;345
02.01.2019;11:30;1.220,75;369,5;925;7.144;1.635;31;2.263,5;2.190;1.413;1.224;137;345
02.01.2019;11:45;1.217,5;357,75;884;7.142;1.691;31;2.260,25;2.210;1.407;1.225;72;346
02.01.2019;12:00;1.220;369,75;855;7.218;1.726;31;2.273,75;2.224;1.416;1.236;81;345
02.01.2019;12:15;1.224,5;361,75;838;7.208;1.739;31;2.280,75;2.238;1.361;1.245;67;342
02.01.2019;12:30;1.222,75;365,5;851;7.177;1.729;31;2.276,75;2.230;1.337;1.250;86;344
02.01.2019;12:45;1.222,25;369,75;848;7.123;1.736;31;2.267,25;2.279;1.299;1.255;81;347
02.01.2019;13:00;1.223,25;375,75;821;7.133;1.702;31;2.253,75;2.271;1.236;1.257;134;347
02.01.2019;13:15;1.221,25;364,25;801;7.124;1.620;31;2.248,75;2.248;1.234;1.267;232;341
02.01.2019;13:30;1.225,75;365;786;7.094;1.533;31;2.251,5;2.221;1.253;1.272;263;337
02.01.2019;13:45;1.221;363;761;6.950;1.416;31;2.254;2.295;1.305;1.271;119;347
02.01.2019;14:00;1.226,75;362,5;784;6.792;1.311;31;2.243,75;2.329;1.390;1.222;70;345
02.01.2019;14:15;1.223,75;373;744;6.722;1.151;31;2.256,75;2.380;1.401;1.220;223;346
02.01.2019;14:30;1.228,75;362,75;716;6.563;985;31;2.258,25;2.464;1.430;1.246;242;346
02.01.2019;14:45;1.225;354,25;725;6.414;817;31;2.253,5;2.529;1.467;1.261;220;345
02.01.2019;15:00;1.228,25;365,5;753;6.180;624;31;2.260;2.551;1.568;1.254;229;345
02.01.2019;15:15;1.228;385,75;769;5.980;434;31;2.264,5;2.637;1.699;1.256;254;346
02.01.2019;15:30;1.226,25;359,25;813;5.967;283;31;2.262,75;2.661;1.830;1.276;199;346
02.01.2019;15:45;1.226,25;375,25;783;5.927;159;31;2.273,75;2.716;1.941;1.277;189;346
02.01.2019;16:00;1.225,75;342;716;5.817;63;31;2.272,25;2.787;2.019;1.323;332;346
02.01.2019;16:15;1.227,25;342,5;734;5.689;18;31;2.305,75;2.921;2.072;1.332;332;346
02.01.2019;16:30;1.225;352,75;700;5.594;2;32;2.314;2.988;2.139;1.348;476;345
02.01.2019;16:45;1.228,25;413,5;735;5.575;0;32;2.316,5;3.038;2.148;1.379;581;345
02.01.2019;17:00;1.225,25;351,25;764;5.547;0;32;2.306,75;3.075;2.132;1.374;575;333
02.01.2019;17:15;1.224;362,25;755;5.459;0;32;2.313,75;3.119;2.141;1.387;548;338
02.01.2019;17:30;1.230;359;703;5.346;0;32;2.312,75;3.138;2.162;1.398;653;348
02.01.2019;17:45;1.230,25;378,75;640;5.281;0;32;2.314,25;3.162;2.172;1.402;739;347
02.01.2019;18:00;1.229,25;368,75;634;5.184;0;32;2.302;3.156;2.209;1.457;764;349
02.01.2019;18:15;1.228,25;368;655;5.084;0;32;2.300,75;3.162;2.215;1.458;807;348
02.01.2019;18:30;1.226,25;375,5;683;4.910;0;32;2.301,25;3.206;2.229;1.464;713;348
02.01.2019;18:45;1.229,75;377;727;4.776;0;32;2.294,25;3.255;2.224;1.468;681;348
02.01.2019;19:00;1.227,75;393,5;730;4.642;0;32;2.284,25;3.287;2.185;1.486;775;350
02.01.2019;19:15;1.229,25;386;747;4.550;0;32;2.281,5;3.281;2.189;1.489;707;350
02.01.2019;19:30;1.225,75;368,5;752;4.418;0;32;2.282,25;3.255;2.180;1.494;682;350
02.01.2019;19:45;1.225,75;360,5;733;4.321;0;32;2.279,75;3.257;2.194;1.491;595;350
02.01.2019;20:00;1.224,25;373,75;702;4.249;0;32;2.303,5;3.329;2.247;1.449;490;346
02.01.2019;20:15;1.225,25;359;640;4.185;0;32;2.301,5;3.346;2.259;1.438;392;340
02.01.2019;20:30;1.222;355,5;682;4.083;0;32;2.304,5;3.345;2.252;1.438;327;347
02.01.2019;20:45;1.224,25;354,25;692;4.011;0;32;2.303;3.344;2.203;1.431;291;349
02.01.2019;21:00;1.224,5;351;655;3.917;0;32;2.313,75;3.362;2.127;1.402;72;346
02.01.2019;21:15;1.222,75;342,5;677;3.795;0;32;2.314;3.363;2.067;1.398;49;346
02.01.2019;21:30;1.223,25;345;758;3.672;0;32;2.314,25;3.358;1.985;1.399;48;348
02.01.2019;21:45;1.219,75;344;759;3.620;0;32;2.310,5;3.357;1.956;1.396;63;348
02.01.2019;22:00;1.218,25;360,75;776;3.526;0;32;2.317,5;3.387;2.015;1.365;285;349
02.01.2019;22:15;1.214,75;346,25;762;3.424;0;32;2.313,75;3.365;2.022;1.367;171;347
02.01.2019;22:30;1.216;347,5;808;3.358;0;32;2.315,25;3.348;2.004;1.368;161;344
02.01.2019;22:45;1.209,75;345,5;719;3.286;0;33;2.312,25;3.315;1.948;1.365;205;340
02.01.2019;23:00;1.211,5;362,5;728;3.210;0;33;2.318,75;3.285;1.859;1.337;273;338
02.01.2019;23:15;1.212,25;352,5;688;3.150;0;33;2.319;3.286;1.825;1.358;260;336
02.01.2019;23:30;1.213,5;356;679;3.147;0;33;2.323;3.290;1.764;1.402;60;339
02.01.2019;23:45;1.209,5;348;725;3.089;0;33;2.327,75;3.288;1.690;1.324;85;340
03.01.2019;00:00;1.211;365;766;3.067;0;33;2.350,75;3.305;1.674;1.320;263;327
03.01.2019;00:15;1.209,75;358,75;830;3.012;0;33;2.369;3.303;1.659;1.318;258;326
03.01.2019;00:30;1.206,25;355,5;788;2.965;0;33;2.372;3.271;1.640;1.319;247;331
03.01.2019;00:45;1.206,5;353,25;826;2.911;0;33;2.373,75;3.301;1.694;1.316;15;329
03.01.2019;01:00;1.201,75;364,75;906;2.904;0;33;2.376,75;3.330;1.739;1.333;22;330
03.01.2019;01:15;1.197,75;360,5;941;2.884;0;33;2.374,25;3.338;1.705;1.332;39;333
03.01.2019;01:30;1.202,75;358,5;982;2.828;0;33;2.371,5;3.344;1.708;1.335;42;335
03.01.2019;01:45;1.199;358,5;992;2.777;0;33;2.369,75;3.357;1.721;1.330;1;334
03.01.2019;02:00;1.201;360;914;2.766;0;33;2.374,5;3.386;1.729;1.305;20;334
03.01.2019;02:15;1.199,5;350;980;2.753;0;33;2.372,75;3.385;1.783;1.309;11;335
03.01.2019;02:30;1.193,25;361,75;960;2.748;0;33;2.373,5;3.389;1.769;1.309;14;337
03.01.2019;02:45;1.198,25;357,25;925;2.718;0;33;2.372,75;3.389;1.742;1.307;12;335
03.01.2019;03:00;1.201;355;963;2.723;0;33;2.375;3.382;1.769;1.318;29;333
03.01.2019;03:15;1.194,25;346,75;1.036;2.767;0;33;2.372,5;3.361;1.783;1.336;4;335
03.01.2019;03:30;1.197,25;346,75;1.020;2.813;0;33;2.372,5;3.321;1.810;1.349;2;334
03.01.2019;03:45;1.201,5;347;1.047;2.853;0;33;2.368,25;3.292;1.802;1.353;1;332
03.01.2019;04:00;1.207;353,5;986;2.877;0;33;2.373,75;3.290;1.737;1.371;2;333
03.01.2019;04:15;1.198;347,25;1.037;2.907;0;33;2.370,5;3.291;1.741;1.384;2;333
03.01.2019;04:30;1.201,25;348;1.059;2.981;0;33;2.369;3.286;1.758;1.403;2;336
03.01.2019;04:45;1.198;352,75;1.074;3.003;0;33;2.372,75;3.309;1.789;1.422;2;337
03.01.2019;05:00;1.202,5;356,5;1.096;3.007;0;32;2.371,75;3.332;1.831;1.470;6;335
03.01.2019;05:15;1.202,25;351;1.098;3.037;0;32;2.371,5;3.359;1.919;1.493;0;322
03.01.2019;05:30;1.202,75;362,25;1.121;3.073;0;32;2.373,5;3.378;2.021;1.534;2;330
03.01.2019;05:45;1.197,25;365,75;1.064;3.096;0;32;2.373,25;3.411;2.123;1.588;23;335
03.01.2019;06:00;1.199,25;360,5;1.069;3.139;0;32;2.362,75;3.462;2.282;1.798;32;336
03.01.2019;06:15;1.200,75;364,5;1.074;3.152;0;32;2.370;3.519;2.392;1.898;33;334
03.01.2019;06:30;1.203,75;371,25;1.065;3.159;0;32;2.373;3.553;2.506;1.982;136;333
03.01.2019;06:45;1.201,75;372;1.007;3.150;0;32;2.374,25;3.553;2.593;2.028;286;333
03.01.2019;07:00;1.211,5;350,5;1.019;3.143;0;32;2.357,25;3.448;2.669;2.078;225;339
03.01.2019;07:15;1.212,25;360,25;1.048;3.203;0;32;2.364,75;3.416;2.785;2.078;300;340
03.01.2019;07:30;1.215;364,25;1.039;3.208;0;32;2.356,5;3.470;2.824;2.095;251;339
03.01.2019;07:45;1.211;371;1.012;3.189;0;32;2.360,75;3.477;2.903;2.141;217;339
03.01.2019;08:00;1.218,25;362;1.010;3.183;2;32;2.365;3.477;2.951;2.210;623;336
03.01.2019;08:15;1.222;356,25;1.012;3.201;13;32;2.371,5;3.508;3.014;2.259;574;337
03.01.2019;08:30;1.221,5;356,75;1.010;3.159;49;32;2.372,25;3.519;3.090;2.295;545;339
03.01.2019;08:45;1.220,5;354;1.022;3.133;117;32;2.371,75;3.535;3.138;2.310;519;339
03.01.2019;09:00;1.213,25;351,25;954;3.142;224;32;2.371,5;3.554;3.176;2.324;328;338
03.01.2019;09:15;1.217,75;348,25;910;3.068;340;32;2.371,75;3.554;3.279;2.346;308;339
03.01.2019;09:30;1.220,25;351,25;924;2.977;456;32;2.371,75;3.557;3.348;2.359;303;337
03.01.2019;09:45;1.221;350,25;858;2.821;588;32;2.370,75;3.564;3.377;2.359;323;338
03.01.2019;10:00;1.221,25;353,25;837;2.707;709;32;2.372,75;3.590;3.412;2.356;399;340
03.01.2019;10:15;1.222,25;353;820;2.614;829;32;2.373;3.575;3.500;2.355;328;339
03.01.2019;10:30;1.218,75;344,5;778;2.516;938;32;2.375;3.564;3.529;2.353;550;339
03.01.2019;10:45;1.221,25;348,25;713;2.416;1.031;32;2.374,75;3.564;3.572;2.345;502;338
03.01.2019;11:00;1.221,75;355;688;2.292;1.095;32;2.374,25;3.559;3.603;2.343;652;340
03.01.2019;11:15;1.224,25;355;680;2.203;1.185;32;2.373,25;3.553;3.616;2.339;618;340
03.01.2019;11:30;1.225,25;357,75;639;2.148;1.234;32;2.372,5;3.556;3.647;2.345;694;340
03.01.2019;11:45;1.223,25;364,75;584;2.099;1.228;32;2.373;3.556;3.657;2.346;794;340
03.01.2019;12:00;1.226,5;349,5;614;2.033;1.226;32;2.373,25;3.564;3.684;2.334;641;340
03.01.2019;12:15;1.225,75;342;575;1.999;1.217;32;2.374;3.567;3.699;2.335;431;342
03.01.2019;12:30;1.225,25;341,75;501;1.933;1.187;32;2.374;3.569;3.721;2.342;538;341
03.01.2019;12:45;1.226;339,25;499;1.892;1.147;32;2.373,5;3.574;3.731;2.341;379;338
03.01.2019;13:00;1.229,75;342,25;472;1.834;1.110;32;2.374,75;3.570;3.750;2.346;330;340
03.01.2019;13:15;1.220,25;340,75;434;1.794;1.067;32;2.371,75;3.567;3.749;2.340;212;342
03.01.2019;13:30;1.220;343,5;455;1.724;1.019;32;2.372;3.495;3.743;2.346;208;341
03.01.2019;13:45;1.215;344,25;436;1.704;935;32;2.371;3.410;3.750;2.348;194;339
03.01.2019;14:00;1.214,5;342;436;1.647;856;32;2.373;3.408;3.767;2.376;229;339
03.01.2019;14:15;1.214,25;341;449;1.618;739;33;2.371,5;3.400;3.767;2.380;251;339
03.01.2019;14:30;1.220,75;353,75;443;1.578;617;32;2.372,5;3.399;3.762;2.389;227;341
03.01.2019;14:45;1.218,5;340;432;1.578;492;33;2.372,5;3.407;3.760;2.390;295;341
03.01.2019;15:00;1.227;345;431;1.585;358;33;2.371;3.424;3.778;2.398;268;341
03.01.2019;15:15;1.225;343,25;407;1.640;243;33;2.373,25;3.432;3.784;2.393;309;341
03.01.2019;15:30;1.226,75;352,5;375;1.676;156;33;2.373,25;3.448;3.777;2.395;270;342
03.01.2019;15:45;1.227,75;355;375;1.732;86;32;2.371,5;3.474;3.774;2.397;320;343
03.01.2019;16:00;1.225,25;346;366;1.808;34;33;2.367,5;3.497;3.785;2.399;541;344
03.01.2019;16:15;1.223,75;344,25;381;1.862;9;33;2.373;3.518;3.789;2.400;591;342
03.01.2019;16:30;1.225,5;342,5;361;1.922;1;33;2.371,75;3.555;3.786;2.407;722;339
03.01.2019;16:45;1.227,25;346,25;360;2.010;0;33;2.372,25;3.567;3.788;2.402;879;342
03.01.2019;17:00;1.229,5;342;364;2.139;0;32;2.366;3.564;3.779;2.399;759;342
03.01.2019;17:15;1.224;346,5;350;2.232;0;32;2.372;3.577;3.781;2.400;895;342
03.01.2019;17:30;1.232,25;346,5;327;2.264;0;32;2.371,25;3.579;3.745;2.403;908;340
03.01.2019;17:45;1.233,25;351,25;326;2.290;0;32;2.372;3.580;3.593;2.403;986;335
03.01.2019;18:00;1.234,75;364,75;327;2.299;0;32;2.369,25;3.574;3.567;2.403;1.133;342
03.01.2019;18:15;1.232,75;342,75;332;2.314;0;32;2.371,5;3.566;3.567;2.405;1.098;342
03.01.2019;18:30;1.232,5;338;347;2.319;0;32;2.369,75;3.572;3.564;2.408;1.014;342
03.01.2019;18:45;1.230,5;339,5;390;2.300;0;32;2.368,5;3.570;3.571;2.408;936;342
03.01.2019;19:00;1.231,75;348,25;425;2.264;0;32;2.367,75;3.574;3.576;2.404;973;342
03.01.2019;19:15;1.232,25;345;424;2.244;0;32;2.366,5;3.579;3.572;2.405;846;341
03.01.2019;19:30;1.230,5;342,5;425;2.203;0;32;2.366,25;3.630;3.551;2.411;641;339
03.01.2019;19:45;1.230,5;339,75;417;2.182;0;32;2.365,75;3.679;3.552;2.404;578;343
