Datum;Uhrzeit;Biomasse[MWh];Wasserkraft[MWh];Wind Offshore[MWh];Wind Onshore[MWh];Photovoltaik[MWh];Sonstige Erneuerbare[MWh];Kernenergie[MWh];Braunkohle[MWh];Steinkohle[MWh];Erdgas[MWh];Pumpspeicher[MWh];Sonstige Konventionelle[MWh]
19.07.2021;07:00;1.029;406;504;1.155;896;36;1.968;2.212;1.192;1.279;619;364
19.07.2021;07:15;1.029;415;492;1.107;1.151;36;1.975;2.236;1.264;1.284;759;365
19.07.2021;07:30;1.030;413;476;1.040;1.443;36;1.977;2.246;1.368;1.294;740;362
19.07.2021;07:45;1.031;414;473;972;1.770;36;1.977;2.240;1.428;1.297;756;361
19.07.2021;08:00;1.034;424;496;919;2.100;36;1.974;2.245;1.447;1.308;813;361
19.07.2021;08:15;1.035;423;505;938;2.432;36;1.965;2.248;1.460;1.320;723;361
19.07.2021;08:30;1.035;414;481;963;2.696;36;1.954;2.239;1.466;1.330;697;363
19.07.2021;08:45;1.036;403;478;981;3.155;36;1.948;2.243;1.454;1.332;436;363
19.07.2021;09:00;1.038;423;486;1.014;3.527;36;1.951;2.243;1.455;1.333;809;361
19.07.2021;09:15;1.037;416;518;1.023;3.833;36;1.952;2.245;1.449;1.332;588;357
19.07.2021;09:30;1.036;416;520;1.026;4.154;36;1.952;2.243;1.459;1.341;448;357
19.07.2021;09:45;1.037;410;479;1.049;4.477;36;1.952;2.239;1.460;1.324;349;361
19.07.2021;10:00;1.038;420;451;1.065;4.749;36;1.952;2.240;1.429;1.338;395;353
19.07.2021;10:15;1.038;420;455;1.080;4.971;36;1.951;2.241;1.408;1.326;323;356
19.07.2021;10:30;1.038;419;423;1.073;5.138;36;1.952;2.252;1.426;1.316;217;348
19.07.2021;10:45;1.039;399;395;1.091;5.311;36;1.949;2.264;1.455;1.328;180;348
19.07.2021;11:00;1.040;435;378;1.081;5.487;36;1.949;2.267;1.449;1.318;317;348
19.07.2021;11:15;1.040;431;355;1.071;5.621;36;1.949;2.266;1.438;1.324;230;349
19.07.2021;11:30;1.040;433;347;1.052;5.707;36;1.950;2.266;1.430;1.337;195;355
19.07.2021;11:45;1.040;385;346;1.058;5.858;36;1.949;2.267;1.420;1.334;160;360
19.07.2021;12:00;1.041;441;326;1.099;5.941;36;1.949;2.268;1.424;1.316;312;360
19.07.2021;12:15;1.041;427;313;1.100;6.102;36;1.947;2.268;1.420;1.316;161;362
19.07.2021;12:30;1.041;425;303;1.121;6.214;36;1.947;2.261;1.423;1.328;156;361
19.07.2021;12:45;1.040;432;279;1.113;6.267;36;1.947;2.257;1.410;1.324;121;360
19.07.2021;13:00;1.041;422;265;1.117;6.389;36;1.947;2.251;1.358;1.290;110;360
19.07.2021;13:15;1.041;396;265;1.125;6.401;36;1.946;2.250;1.348;1.277;77;360
19.07.2021;13:30;1.040;425;258;1.131;6.387;36;1.946;2.241;1.327;1.284;74;360
19.07.2021;13:45;1.040;426;262;1.139;6.369;36;1.946;2.243;1.286;1.276;73;359
19.07.2021;14:00;1.040;431;270;1.140;6.311;36;1.946;2.256;1.193;1.241;82;358
19.07.2021;14:15;1.038;433;254;1.154;6.279;36;1.946;2.311;1.164;1.221;78;353
19.07.2021;14:30;1.038;420;248;1.171;6.181;36;1.945;2.310;1.147;1.213;81;357
19.07.2021;14:45;1.039;417;255;1.189;6.083;36;1.944;2.308;1.141;1.223;83;358
19.07.2021;15:00;1.038;410;262;1.199;5.919;36;1.946;2.309;1.128;1.253;75;362
19.07.2021;15:15;1.037;425;284;1.221;5.735;36;1.948;2.296;1.136;1.255;78;360
19.07.2021;15:30;1.037;426;290;1.246;5.575;36;1.951;2.301;1.164;1.270;80;356
19.07.2021;15:45;1.032;436;291;1.256;5.351;36;1.951;2.306;1.234;1.268;94;359
19.07.2021;16:00;1.032;412;292;1.280;5.119;36;1.949;2.310;1.308;1.261;85;361
19.07.2021;16:15;1.030;423;297;1.287;4.875;36;1.950;2.322;1.353;1.259;99;364
19.07.2021;16:30;1.031;437;289;1.307;4.587;36;1.951;2.326;1.378;1.292;201;363
19.07.2021;16:45;1.028;466;287;1.335;4.317;36;1.951;2.325;1.416;1.296;248;363
19.07.2021;17:00;1.029;430;294;1.340;4.021;36;1.949;2.319;1.438;1.286;110;365
19.07.2021;17:15;1.026;429;301;1.359;3.704;36;1.949;2.323;1.484;1.288;146;367
19.07.2021;17:30;1.031;457;281;1.357;3.378;36;1.962;2.327;1.543;1.286;193;367
19.07.2021;17:45;1.032;473;268;1.357;3.049;36;1.970;2.319;1.578;1.295;257;366
19.07.2021;18:00;1.033;424;277;1.347;2.734;36;1.968;2.256;1.626;1.296;184;361
19.07.2021;18:15;1.034;478;290;1.357;2.416;36;1.969;2.257;1.655;1.267;215;356
19.07.2021;18:30;1.035;442;294;1.358;2.100;36;1.969;2.277;1.671;1.261;186;354
19.07.2021;18:45;1.035;468;284;1.351;1.776;36;1.969;2.303;1.687;1.302;340;357
19.07.2021;19:00;1.034;407;286;1.331;1.456;36;1.967;2.241;1.693;1.317;327;362
19.07.2021;19:15;1.035;439;292;1.310;1.169;36;1.969;2.270;1.694;1.320;391;365
19.07.2021;19:30;1.036;458;291;1.278;920;36;1.970;2.276;1.696;1.330;512;363
19.07.2021;19:45;1.035;464;290;1.231;706;36;1.971;2.303;1.693;1.346;607;362
19.07.2021;20:00;1.037;448;295;1.183;511;36;1.970;2.308;1.669;1.383;614;363
19.07.2021;20:15;1.038;440;301;1.142;344;36;1.970;2.316;1.666;1.391;596;361
19.07.2021;20:30;1.039;443;310;1.076;206;36;1.970;2.318;1.665;1.390;655;359
19.07.2021;20:45;1.039;442;335;1.041;104;36;1.970;2.327;1.664;1.419;615;360
19.07.2021;21:00;1.037;443;355;1.056;40;36;1.971;2.322;1.666;1.438;636;364
19.07.2021;21:15;1.038;434;384;1.078;10;36;1.971;2.323;1.665;1.425;511;365
19.07.2021;21:30;1.040;458;419;1.053;2;36;1.971;2.323;1.661;1.426;422;364
19.07.2021;21:45;1.039;424;444;1.033;0;36;1.972;2.311;1.661;1.404;347;364
19.07.2021;22:00;1.038;444;452;1.024;0;36;1.974;2.315;1.655;1.396;463;363
19.07.2021;22:15;1.037;461;442;1.012;0;36;1.974;2.318;1.652;1.416;324;363
19.07.2021;22:30;1.034;478;404;1.011;0;36;1.975;2.329;1.647;1.420;305;361
19.07.2021;22:45;1.034;435;368;1.035;0;36;1.976;2.337;1.622;1.413;280;361
19.07.2021;23:00;1.033;460;339;1.050;0;36;1.978;2.361;1.558;1.347;359;360
19.07.2021;23:15;1.034;429;315;1.042;0;36;1.976;2.359;1.516;1.343;289;364
19.07.2021;23:30;1.033;409;282;1.033;0;36;1.976;2.358;1.497;1.337;310;366
19.07.2021;23:45;1.032;424;273;1.022;0;36;1.974;2.352;1.450;1.299;300;369
