Datum;Uhrzeit;Biomasse[MWh];Wasserkraft[MWh];Wind Offshore[MWh];Wind Onshore[MWh];Photovoltaik[MWh];Sonstige Erneuerbare[MWh];Kernenergie[MWh];Braunkohle[MWh];Steinkohle[MWh];Erdgas[MWh];Pumpspeicher[MWh];Sonstige Konventionelle[MWh]
16.07.2021;12:30;1.042;561;665;659;5.715;36;1.976;2.391;1.603;1.319;240;363
16.07.2021;12:45;1.042;561;687;694;5.765;36;1.976;2.391;1.606;1.309;139;364
16.07.2021;13:00;1.044;599;687;756;5.874;36;1.976;2.400;1.613;1.298;131;367
16.07.2021;13:15;1.044;556;664;811;5.905;36;1.976;2.402;1.586;1.294;86;368
16.07.2021;13:30;1.044;556;677;866;5.931;36;1.975;2.407;1.515;1.253;73;367
16.07.2021;13:45;1.045;551;682;903;5.966;36;1.975;2.378;1.484;1.227;78;367
16.07.2021;14:00;1.045;587;649;977;5.933;36;1.974;2.377;1.437;1.244;107;364
16.07.2021;14:15;1.044;594;624;1.048;5.912;36;1.974;2.361;1.429;1.245;125;361
16.07.2021;14:30;1.045;588;598;1.083;5.805;36;1.973;2.361;1.421;1.230;104;363
16.07.2021;14:45;1.042;564;542;1.142;5.716;36;1.973;2.359;1.402;1.236;101;359
16.07.2021;15:00;1.042;571;557;1.192;5.567;36;1.972;2.357;1.352;1.203;82;358
16.07.2021;15:15;1.041;549;574;1.238;5.434;36;1.970;2.354;1.341;1.224;126;365
16.07.2021;15:30;1.040;568;569;1.291;5.195;36;1.970;2.351;1.327;1.223;148;364
16.07.2021;15:45;1.038;562;561;1.351;4.982;36;1.968;2.351;1.318;1.245;167;362
16.07.2021;16:00;1.040;542;583;1.416;4.859;36;1.945;2.351;1.314;1.246;117;362
16.07.2021;16:15;1.039;552;602;1.462;4.632;36;1.922;2.354;1.327;1.267;119;364
16.07.2021;16:30;1.039;564;611;1.520;4.430;36;1.924;2.363;1.327;1.261;139;366
16.07.2021;16:45;1.037;577;573;1.580;4.187;36;1.939;2.368;1.329;1.287;157;366
16.07.2021;17:00;1.037;553;600;1.622;3.947;36;1.952;2.358;1.354;1.237;103;368
16.07.2021;17:15;1.037;544;633;1.696;3.678;36;1.960;2.364;1.403;1.226;108;368
16.07.2021;17:30;1.037;553;686;1.703;3.385;36;1.960;2.396;1.436;1.242;129;368
16.07.2021;17:45;1.036;595;664;1.771;3.066;36;1.959;2.395;1.453;1.280;153;368
16.07.2021;18:00;1.038;547;651;1.810;2.716;36;1.959;2.400;1.479;1.303;156;369
16.07.2021;18:15;1.038;551;678;1.843;2.415;36;1.960;2.413;1.493;1.315;214;370
16.07.2021;18:30;1.039;561;711;1.831;2.103;36;1.961;2.420;1.491;1.298;249;369
16.07.2021;18:45;1.040;592;732;1.823;1.778;36;1.967;2.419;1.496;1.330;302;370
16.07.2021;19:00;1.041;572;758;1.796;1.462;36;1.960;2.424;1.477;1.341;295;368
16.07.2021;19:15;1.041;598;817;1.756;1.163;36;1.959;2.442;1.481;1.342;323;369
16.07.2021;19:30;1.042;595;885;1.710;919;36;1.959;2.439;1.487;1.351;347;368
16.07.2021;19:45;1.042;611;968;1.653;692;36;1.964;2.441;1.512;1.347;377;369
16.07.2021;20:00;1.043;600;990;1.659;520;36;1.960;2.432;1.478;1.345;428;369
16.07.2021;20:15;1.043;596;983;1.671;360;36;1.960;2.435;1.475;1.339;424;368
16.07.2021;20:30;1.044;599;995;1.648;222;36;1.962;2.442;1.464;1.339;420;370
16.07.2021;20:45;1.043;574;1.013;1.649;117;36;1.960;2.443;1.472;1.346;381;371
16.07.2021;21:00;1.043;596;1.031;1.667;49;36;1.963;2.443;1.481;1.349;553;366
16.07.2021;21:15;1.042;578;1.018;1.702;13;36;1.959;2.441;1.485;1.352;411;364
16.07.2021;21:30;1.043;597;991;1.768;3;36;1.961;2.416;1.479;1.354;376;362
16.07.2021;21:45;1.041;583;1.005;1.819;0;36;1.958;2.386;1.475;1.354;287;361
16.07.2021;22:00;1.039;612;984;1.843;0;36;1.961;2.380;1.481;1.336;532;365
16.07.2021;22:15;1.039;565;976;1.861;0;36;1.959;2.379;1.460;1.337;448;367
16.07.2021;22:30;1.039;606;970;1.858;0;36;1.960;2.379;1.446;1.331;477;367
16.07.2021;22:45;1.040;573;977;1.874;0;36;1.957;2.376;1.431;1.316;273;368
16.07.2021;23:00;1.040;607;963;1.941;0;36;1.958;2.390;1.379;1.307;370;366
16.07.2021;23:15;1.040;588;997;1.968;0;36;1.956;2.378;1.322;1.300;273;365
16.07.2021;23:30;1.039;572;983;1.969;0;36;1.956;2.370;1.278;1.270;178;361
16.07.2021;23:45;1.040;552;947;1.951;0;36;1.948;2.362;1.213;1.159;199;365
17.07.2021;00:00;1.037;538;934;1.926;0;36;1.941;2.290;1.112;922;88;365
17.07.2021;00:15;1.037;545;938;1.949;0;36;1.931;2.264;975;798;98;367
17.07.2021;00:30;1.036;538;925;1.970;0;36;1.928;2.247;873;768;119;363
17.07.2021;00:45;1.035;544;941;1.991;0;36;1.927;2.241;780;740;133;363
17.07.2021;01:00;1.037;573;971;1.993;0;36;1.931;2.249;778;708;154;365
17.07.2021;01:15;1.036;573;981;2.021;0;36;1.931;2.222;754;709;100;364
17.07.2021;01:30;1.037;575;925;2.047;0;36;1.932;2.196;748;719;82;363
17.07.2021;01:45;1.035;583;887;2.049;0;36;1.933;2.127;726;677;67;364
17.07.2021;02:00;1.034;625;830;2.058;0;36;1.938;2.037;577;611;124;367
17.07.2021;02:15;1.033;595;815;2.070;0;36;1.936;2.001;544;614;77;366
17.07.2021;02:30;1.033;574;812;2.071;0;36;1.935;1.991;499;609;80;366
17.07.2021;02:45;1.030;555;796;2.088;0;36;1.933;2.004;470;608;68;368
17.07.2021;03:00;1.027;598;770;2.105;0;36;1.938;1.957;439;610;80;367
17.07.2021;03:15;1.026;590;757;2.156;0;36;1.939;1.951;445;610;107;368
17.07.2021;03:30;1.027;582;753;2.193;0;36;1.937;1.947;458;606;86;365
17.07.2021;03:45;1.024;565;742;2.239;0;36;1.936;1.947;457;613;81;366
17.07.2021;04:00;1.023;559;736;2.233;0;36;1.933;1.969;360;609;106;365
17.07.2021;04:15;1.022;553;753;2.223;0;36;1.931;1.965;360;604;75;365
17.07.2021;04:30;1.022;587;762;2.225;0;36;1.932;1.972;355;608;77;368
17.07.2021;04:45;1.021;546;758;2.270;0;36;1.930;1.972;358;612;85;368
17.07.2021;05:00;1.020;553;757;2.247;2;36;1.931;1.989;353;613;94;369
17.07.2021;05:15;1.019;554;755;2.214;11;36;1.930;1.992;343;614;96;369
17.07.2021;05:30;1.020;557;742;2.216;38;36;1.932;1.997;335;609;86;368
17.07.2021;05:45;1.022;588;732;2.161;84;36;1.933;1.993;244;616;125;366
17.07.2021;06:00;1.023;551;703;2.108;118;36;1.934;1.996;250;609;191;365
17.07.2021;06:15;1.023;571;678;2.100;191;36;1.937;1.999;260;613;261;364
17.07.2021;06:30;1.025;591;659;2.071;280;36;1.936;1.998;261;611;277;363
17.07.2021;06:45;1.024;587;647;2.013;404;36;1.935;1.992;261;608;226;363
17.07.2021;07:00;1.027;579;613;1.960;537;36;1.934;1.992;267;613;183;363
17.07.2021;07:15;1.029;613;599;1.913;681;36;1.938;2.002;344;610;273;363
17.07.2021;07:30;1.030;611;600;1.852;819;36;1.939;2.003;271;624;290;362
17.07.2021;07:45;1.032;604;582;1.849;956;36;1.937;1.999;268;629;352;362
17.07.2021;08:00;1.035;600;569;1.863;1.136;36;1.938;2.014;342;620;514;362
17.07.2021;08:15;1.035;578;542;1.878;1.342;36;1.938;2.013;360;623;520;358
17.07.2021;08:30;1.033;589;490;1.883;1.501;36;1.937;1.977;391;621;549;356
17.07.2021;08:45;1.036;592;442;1.845;1.719;36;1.937;1.959;396;622;562;359
17.07.2021;09:00;1.037;606;412;1.814;1.925;36;1.937;1.944;402;610;584;358
17.07.2021;09:15;1.036;547;403;1.780;2.089;36;1.940;1.920;408;615;574;359
17.07.2021;09:30;1.037;561;402;1.768;2.320;36;1.936;1.900;424;619;549;358
17.07.2021;09:45;1.038;544;402;1.758;2.565;36;1.935;1.865;441;622;528;358
17.07.2021;10:00;1.037;567;405;1.783;2.803;36;1.935;1.826;450;595;532;357
17.07.2021;10:15;1.037;564;406;1.803;3.041;36;1.936;1.813;448;580;411;356
17.07.2021;10:30;1.037;560;388;1.855;3.343;36;1.932;1.811;449;584;332;356
17.07.2021;10:45;1.039;524;391;1.892;3.588;36;1.929;1.813;445;578;173;356
17.07.2021;11:00;1.039;539;397;1.945;3.775;36;1.932;1.806;447;569;228;354
17.07.2021;11:15;1.039;560;365;2.008;3.966;36;1.934;1.815;452;562;150;354
17.07.2021;11:30;1.039;553;330;2.057;4.160;36;1.934;1.821;457;564;96;354
17.07.2021;11:45;1.041;542;313;2.124;4.339;36;1.930;1.799;459;559;88;355
17.07.2021;12:00;1.041;617;300;2.190;4.509;36;1.936;1.800;457;552;187;351
17.07.2021;12:15;1.040;562;305;2.260;4.697;36;1.934;1.751;453;564;69;351
17.07.2021;12:30;1.039;565;306;2.349;4.811;36;1.933;1.734;451;566;61;353
17.07.2021;12:45;1.041;541;323;2.463;4.917;36;1.924;1.684;452;564;50;352
17.07.2021;13:00;1.041;578;345;2.519;5.083;36;1.917;1.644;401;551;77;352
17.07.2021;13:15;1.040;549;347;2.576;5.202;36;1.864;1.570;398;549;52;350
17.07.2021;13:30;1.040;550;349;2.673;5.258;36;1.855;1.534;342;538;50;350
17.07.2021;13:45;1.040;583;358;2.744;5.251;36;1.834;1.519;340;540;50;350
17.07.2021;14:00;1.040;572;356;2.826;5.309;36;1.809;1.413;345;538;61;351
17.07.2021;14:15;1.038;544;359;2.925;5.296;36;1.807;1.372;345;541;62;353
17.07.2021;14:30;1.036;542;368;3.024;5.234;36;1.806;1.368;342;526;57;353
17.07.2021;14:45;1.033;546;372;3.083;5.191;36;1.804;1.343;342;528;58;352
17.07.2021;15:00;1.031;557;382;3.162;5.111;36;1.806;1.277;337;528;58;349
17.07.2021;15:15;1.031;543;394;3.233;5.019;36;1.805;1.254;338;522;59;349
17.07.2021;15:30;1.029;560;399;3.292;4.868;36;1.806;1.254;338;529;68;350
17.07.2021;15:45;1.027;566;413;3.347;4.730;36;1.810;1.291;336;526;68;349
17.07.2021;16:00;1.027;550;414;3.397;4.627;36;1.839;1.358;339;510;67;349
17.07.2021;16:15;1.027;552;406;3.460;4.526;36;1.875;1.409;340;519;65;347
17.07.2021;16:30;1.027;555;393;3.517;4.305;36;1.896;1.450;340;519;65;347
17.07.2021;16:45;1.025;555;400;3.546;4.117;36;1.899;1.461;342;522;72;348
17.07.2021;17:00;1.024;542;399;3.585;3.881;36;1.898;1.559;345;529;79;349
17.07.2021;17:15;1.025;550;397;3.612;3.688;36;1.903;1.664;340;534;74;349
17.07.2021;17:30;1.027;556;423;3.687;3.397;36;1.903;1.743;339;540;75;349
17.07.2021;17:45;1.027;544;424;3.654;3.079;36;1.915;1.849;339;552;79;349
17.07.2021;18:00;1.029;542;422;3.609;2.769;36;1.905;1.924;333;576;87;346
17.07.2021;18:15;1.030;556;412;3.649;2.473;36;1.890;1.964;336;577;109;348
17.07.2021;18:30;1.031;570;415;3.666;2.159;36;1.901;1.984;366;575;208;349
17.07.2021;18:45;1.030;599;419;3.626;1.843;36;1.911;1.994;393;573;366;348
17.07.2021;19:00;1.030;551;408;3.580;1.516;36;1.904;1.981;389;601;448;347
17.07.2021;19:15;1.032;600;381;3.482;1.221;36;1.910;1.990;388;602;669;348
17.07.2021;19:30;1.032;622;359;3.350;962;36;1.912;1.991;387;597;925;348
17.07.2021;19:45;1.030;627;331;3.250;746;36;1.911;1.989;384;596;1.086;349
17.07.2021;20:00;1.032;594;306;3.162;549;36;1.924;1.981;381;603;995;352
17.07.2021;20:15;1.033;575;311;3.035;380;36;1.926;1.988;381;601;1.049;352
17.07.2021;20:30;1.034;594;306;2.939;245;36;1.929;1.987;385;600;1.052;350
17.07.2021;20:45;1.034;587;315;2.921;140;36;1.931;1.983;388;603;1.056;346
17.07.2021;21:00;1.034;581;332;3.016;72;36;1.927;1.986;391;613;971;351
17.07.2021;21:15;1.034;574;337;3.145;17;36;1.922;1.987;400;611;829;353
17.07.2021;21:30;1.035;574;308;3.237;3;36;1.920;1.983;412;614;763;355
17.07.2021;21:45;1.036;561;308;3.278;0;36;1.920;1.979;422;617;730;355
17.07.2021;22:00;1.034;569;327;3.312;0;36;1.923;1.983;418;611;761;356
17.07.2021;22:15;1.034;527;323;3.390;0;36;1.918;1.970;420;618;617;356
17.07.2021;22:30;1.035;535;342;3.474;0;36;1.919;1.958;418;619;553;357
17.07.2021;22:45;1.036;504;357;3.587;0;36;1.915;1.926;413;612;433;356
17.07.2021;23:00;1.036;547;381;3.631;0;36;1.930;1.944;401;607;400;354
17.07.2021;23:15;1.035;521;395;3.671;0;36;1.924;1.887;397;602;318;356
17.07.2021;23:30;1.041;513;401;3.660;0;36;1.925;1.851;376;596;350;356
17.07.2021;23:45;1.042;468;413;3.630;0;36;1.923;1.795;373;594;283;356
