Datum;Uhrzeit;Biomasse[MWh];Wasserkraft[MWh];Wind Offshore[MWh];Wind Onshore[MWh];Photovoltaik[MWh];Sonstige Erneuerbare[MWh];Kernenergie[MWh];Braunkohle[MWh];Steinkohle[MWh];Erdgas[MWh];Pumpspeicher[MWh];Sonstige Konventionelle[MWh]
06.09.2021;15:45;1.031;504;23;154;5.394;34;1.973;2.738;2.663;1.372;86;333
06.09.2021;16:00;1.031;490;20;172;5.004;34;1.973;2.738;2.680;1.371;78;337
06.09.2021;16:15;1.031;521;17;192;4.615;34;1.973;2.737;2.724;1.375;103;337
06.09.2021;16:30;1.032;488;18;198;4.193;34;1.965;2.735;2.762;1.386;121;337
06.09.2021;16:45;1.030;513;18;209;3.740;34;1.973;2.737;2.785;1.454;206;332
06.09.2021;17:00;1.031;494;22;217;3.268;33;1.973;2.728;2.796;1.533;241;334
06.09.2021;17:15;1.031;523;21;219;2.828;33;1.975;2.746;2.834;1.549;351;335
06.09.2021;17:30;1.028;518;22;226;2.381;33;1.973;2.748;2.832;1.556;577;331
06.09.2021;17:45;1.031;514;20;231;1.957;33;1.972;2.753;2.846;1.563;893;335
06.09.2021;18:00;1.033;477;19;246;1.541;33;1.973;2.726;2.859;1.573;475;336
06.09.2021;18:15;1.034;500;17;261;1.178;33;1.971;2.754;2.868;1.557;704;335
06.09.2021;18:30;1.035;498;18;275;856;33;1.972;2.790;2.867;1.558;950;336
06.09.2021;18:45;1.034;524;17;274;579;33;1.973;2.828;2.871;1.593;1.156;334
06.09.2021;19:00;1.035;522;12;259;355;33;1.971;2.844;2.875;1.616;1.031;335
06.09.2021;19:15;1.035;510;13;272;184;33;1.970;2.883;2.878;1.618;1.022;332
06.09.2021;19:30;1.037;533;16;278;67;33;1.971;2.902;2.868;1.619;1.054;330
06.09.2021;19:45;1.037;536;14;295;13;33;1.972;2.901;2.862;1.617;1.109;332
06.09.2021;20:00;1.039;548;17;263;1;33;1.973;2.911;2.866;1.623;1.295;336
06.09.2021;20:15;1.039;540;18;256;0;33;1.973;2.914;2.866;1.624;1.179;337
06.09.2021;20:30;1.040;512;17;272;0;33;1.973;2.908;2.862;1.601;1.108;337
06.09.2021;20:45;1.039;498;15;291;0;33;1.973;2.914;2.862;1.594;1.025;337
06.09.2021;21:00;1.040;518;13;285;0;33;1.976;2.919;2.853;1.568;898;334
06.09.2021;21:15;1.041;498;18;286;0;33;1.976;2.912;2.855;1.551;699;334
06.09.2021;21:30;1.040;493;19;290;0;33;1.976;2.907;2.852;1.541;530;334
06.09.2021;21:45;1.039;505;15;296;0;33;1.976;2.890;2.842;1.502;411;331
06.09.2021;22:00;1.038;517;17;298;0;33;1.977;2.915;2.823;1.452;478;328
06.09.2021;22:15;1.038;490;22;291;0;33;1.976;2.898;2.814;1.450;325;331
06.09.2021;22:30;1.038;511;25;280;0;33;1.976;2.910;2.803;1.437;299;332
06.09.2021;22:45;1.037;496;25;297;0;33;1.976;2.904;2.774;1.433;185;332
06.09.2021;23:00;1.038;491;24;297;0;33;1.978;2.920;2.760;1.428;198;329
06.09.2021;23:15;1.038;480;20;299;0;33;1.979;2.905;2.715;1.348;154;328
06.09.2021;23:30;1.038;482;17;279;0;33;1.979;2.907;2.669;1.290;150;329
06.09.2021;23:45;1.038;487;15;267;0;33;1.978;2.906;2.613;1.258;134;327
07.09.2021;00:00;1.035;490;12;270;0;33;1.980;2.915;2.560;1.279;48;332
07.09.2021;00:15;1.036;486;9;264;0;33;1.983;2.906;2.528;1.258;22;333
07.09.2021;00:30;1.035;478;8;259;0;33;1.982;2.904;2.495;1.209;2;333
07.09.2021;00:45;1.034;477;9;246;0;33;1.983;2.913;2.479;1.151;2;332
07.09.2021;01:00;1.033;502;8;243;0;33;1.984;2.911;2.485;1.159;52;331
07.09.2021;01:15;1.033;484;6;241;0;33;1.985;2.908;2.464;1.163;42;334
07.09.2021;01:30;1.033;478;5;232;0;33;1.986;2.913;2.443;1.169;33;334
07.09.2021;01:45;1.031;477;4;223;0;33;1.987;2.908;2.432;1.177;12;333
07.09.2021;02:00;1.030;489;3;215;0;33;1.988;2.911;2.454;1.160;21;333
07.09.2021;02:15;1.030;488;3;206;0;33;1.989;2.906;2.461;1.121;43;334
07.09.2021;02:30;1.030;500;4;206;0;33;1.989;2.907;2.438;1.111;41;334
07.09.2021;02:45;1.028;489;4;204;0;33;1.990;2.911;2.418;1.124;38;335
07.09.2021;03:00;1.027;493;3;202;0;33;1.991;2.913;2.409;1.130;37;333
07.09.2021;03:15;1.025;472;4;191;0;33;1.989;2.915;2.388;1.144;9;332
07.09.2021;03:30;1.025;485;6;192;0;33;1.992;2.919;2.388;1.153;32;327
07.09.2021;03:45;1.023;488;8;201;0;33;1.989;2.914;2.399;1.145;53;332
07.09.2021;04:00;1.023;482;10;207;0;33;1.987;2.916;2.412;1.177;13;333
07.09.2021;04:15;1.022;493;10;205;0;33;1.986;2.914;2.428;1.168;13;335
07.09.2021;04:30;1.022;475;11;203;0;33;1.984;2.920;2.440;1.180;28;333
07.09.2021;04:45;1.020;501;12;200;0;33;1.984;2.915;2.475;1.196;61;332
07.09.2021;05:00;1.020;470;13;206;0;33;1.985;2.916;2.514;1.195;8;328
07.09.2021;05:15;1.020;475;16;200;0;33;1.984;2.915;2.563;1.214;21;334
07.09.2021;05:30;1.020;496;18;213;0;33;1.985;2.919;2.617;1.317;70;334
07.09.2021;05:45;1.017;527;21;222;0;33;1.987;2.917;2.657;1.390;148;334
07.09.2021;06:00;1.020;475;25;231;0;33;1.987;2.908;2.694;1.448;54;334
07.09.2021;06:15;1.021;474;29;238;1;33;1.988;2.911;2.713;1.548;113;334
07.09.2021;06:30;1.021;512;29;239;21;33;1.989;2.921;2.722;1.613;218;335
07.09.2021;06:45;1.021;516;31;245;80;33;1.990;2.918;2.734;1.619;485;335
07.09.2021;07:00;1.022;526;39;235;164;33;1.991;2.917;2.735;1.631;878;337
07.09.2021;07:15;1.023;515;50;236;312;33;1.992;2.922;2.744;1.643;1.026;337
07.09.2021;07:30;1.023;516;53;204;495;33;1.990;2.917;2.748;1.650;1.027;335
07.09.2021;07:45;1.026;518;52;210;726;33;1.991;2.917;2.747;1.648;1.040;332
07.09.2021;08:00;1.028;502;48;188;977;33;1.992;2.920;2.758;1.633;1.084;333
07.09.2021;08:15;1.030;503;48;167;1.270;33;1.993;2.917;2.696;1.640;1.096;336
07.09.2021;08:30;1.031;489;49;139;1.586;33;1.994;2.919;2.702;1.639;971;335
07.09.2021;08:45;1.033;463;53;124;1.957;33;1.995;2.913;2.703;1.640;743;336
07.09.2021;09:00;1.035;512;56;111;2.342;33;1.994;2.927;2.700;1.648;1.100;334
07.09.2021;09:15;1.035;508;58;96;2.747;33;1.993;2.915;2.708;1.640;872;334
07.09.2021;09:30;1.035;513;57;88;3.221;33;1.993;2.919;2.700;1.656;696;333
07.09.2021;09:45;1.035;474;53;78;3.713;33;1.992;2.914;2.699;1.638;379;333
07.09.2021;10:00;1.037;523;57;69;4.186;33;1.990;2.920;2.691;1.569;443;332
07.09.2021;10:15;1.037;496;55;63;4.619;33;1.988;2.914;2.688;1.528;181;331
07.09.2021;10:30;1.038;481;54;65;5.038;33;1.988;2.911;2.688;1.512;50;330
07.09.2021;10:45;1.038;468;54;63;5.413;33;1.987;2.918;2.686;1.446;51;328
07.09.2021;11:00;1.040;508;54;58;5.728;33;1.985;2.919;2.663;1.438;145;328
07.09.2021;11:15;1.039;462;57;56;6.025;33;1.983;2.912;2.644;1.417;93;330
07.09.2021;11:30;1.038;447;54;55;6.251;33;1.981;2.912;2.624;1.391;46;329
07.09.2021;11:45;1.039;450;50;56;6.447;33;1.980;2.912;2.609;1.372;36;324
07.09.2021;12:00;1.040;502;50;57;6.593;33;1.981;2.912;2.616;1.330;48;323
07.09.2021;12:15;1.040;488;53;59;6.738;33;1.979;2.905;2.620;1.273;32;323
07.09.2021;12:30;1.040;490;52;57;6.818;33;1.979;2.908;2.620;1.272;25;323
07.09.2021;12:45;1.040;469;47;58;6.830;33;1.977;2.905;2.621;1.253;17;322
07.09.2021;13:00;1.040;490;50;56;6.819;33;1.977;2.914;2.622;1.267;79;322
07.09.2021;13:15;1.040;490;50;56;6.777;33;1.974;2.909;2.628;1.281;102;323
07.09.2021;13:30;1.039;473;53;56;6.693;33;1.975;2.909;2.627;1.283;44;323
07.09.2021;13:45;1.040;460;52;57;6.613;33;1.974;2.908;2.622;1.283;22;326
07.09.2021;14:00;1.039;478;49;53;6.546;33;1.976;2.907;2.619;1.237;41;328
07.09.2021;14:15;1.037;481;43;55;6.417;33;1.975;2.893;2.613;1.244;58;329
07.09.2021;14:30;1.038;485;41;52;6.224;33;1.974;2.897;2.610;1.261;108;331
07.09.2021;14:45;1.037;485;38;52;6.018;33;1.975;2.902;2.601;1.262;139;329
07.09.2021;15:00;1.037;484;38;51;5.799;33;1.974;2.901;2.537;1.281;126;326
07.09.2021;15:15;1.036;476;40;52;5.601;33;1.973;2.894;2.521;1.284;53;322
07.09.2021;15:30;1.033;489;42;54;5.336;33;1.972;2.897;2.489;1.298;113;325
07.09.2021;15:45;1.035;498;40;56;5.045;33;1.972;2.893;2.489;1.311;182;330
07.09.2021;16:00;1.037;472;41;54;4.767;33;1.970;2.888;2.500;1.351;61;330
07.09.2021;16:15;1.038;478;45;56;4.427;33;1.971;2.897;2.615;1.458;98;330
07.09.2021;16:30;1.037;466;50;57;4.060;33;1.971;2.893;2.671;1.549;122;331
07.09.2021;16:45;1.035;503;55;61;3.676;33;1.970;2.896;2.701;1.612;182;331
07.09.2021;17:00;1.037;471;60;67;3.285;33;1.969;2.888;2.723;1.584;58;331
07.09.2021;17:15;1.037;501;57;67;2.867;33;1.966;2.905;2.744;1.630;84;330
07.09.2021;17:30;1.036;502;59;72;2.446;33;1.967;2.897;2.747;1.672;281;331
07.09.2021;17:45;1.036;522;62;77;2.023;33;1.967;2.894;2.746;1.716;496;332
07.09.2021;18:00;1.038;457;68;89;1.591;33;1.966;2.895;2.757;1.696;275;332
07.09.2021;18:15;1.037;507;75;97;1.210;33;1.966;2.900;2.758;1.741;580;331
07.09.2021;18:30;1.039;535;87;111;872;33;1.967;2.889;2.760;1.743;816;332
07.09.2021;18:45;1.039;548;94;129;579;33;1.967;2.910;2.759;1.752;1.024;332
07.09.2021;19:00;1.040;533;99;154;352;33;1.966;2.899;2.755;1.755;998;332
07.09.2021;19:15;1.042;542;113;201;175;33;1.967;2.905;2.760;1.755;1.058;332
07.09.2021;19:30;1.042;549;122;255;60;33;1.968;2.903;2.762;1.761;1.102;333
07.09.2021;19:45;1.041;553;127;297;11;33;1.970;2.905;2.762;1.752;1.169;335
07.09.2021;20:00;1.042;576;130;294;1;33;1.972;2.896;2.757;1.758;1.394;336
07.09.2021;20:15;1.042;570;132;334;0;33;1.973;2.891;2.757;1.760;1.322;335
07.09.2021;20:30;1.042;544;130;399;0;33;1.974;2.900;2.760;1.757;1.158;334
07.09.2021;20:45;1.041;521;130;465;0;33;1.975;2.894;2.756;1.761;986;333
07.09.2021;21:00;1.042;569;130;518;0;33;1.975;2.891;2.804;1.772;966;332
07.09.2021;21:15;1.041;537;135;568;0;33;1.974;2.879;2.819;1.779;661;333
07.09.2021;21:30;1.041;485;136;610;0;33;1.975;2.873;2.823;1.789;525;333
07.09.2021;21:45;1.040;485;136;655;0;33;1.975;2.869;2.814;1.739;278;331
07.09.2021;22:00;1.039;549;136;708;0;33;1.976;2.872;2.799;1.732;309;328
07.09.2021;22:15;1.039;474;136;772;0;33;1.976;2.875;2.790;1.730;104;330
07.09.2021;22:30;1.037;488;137;826;0;33;1.976;2.876;2.792;1.705;73;333
07.09.2021;22:45;1.038;503;140;851;0;33;1.976;2.876;2.741;1.638;45;326
07.09.2021;23:00;1.040;507;146;862;0;33;1.976;2.887;2.618;1.599;176;332
07.09.2021;23:15;1.039;498;152;880;0;33;1.977;2.875;2.524;1.549;62;333
07.09.2021;23:30;1.037;488;153;902;0;33;1.977;2.878;2.474;1.527;64;332
07.09.2021;23:45;1.038;496;154;916;0;33;1.976;2.870;2.453;1.455;36;333
