Datum;Uhrzeit;Gesamt (Netzlast)[MWh];Residuallast[MWh];Pumpspeicher[MWh]
01.01.2021;14:15;11.923;10.634;151
01.01.2021;14:30;11.897;10.740;130
01.01.2021;14:45;11.846;10.830;100
01.01.2021;15:00;11.921;10.995;189
01.01.2021;15:15;11.913;11.077;181
01.01.2021;15:30;11.996;11.228;150
01.01.2021;15:45;12.036;11.328;38
01.01.2021;16:00;12.096;11.395;167
01.01.2021;16:15;12.256;11.509;26
01.01.2021;16:30;12.538;11.744;18
01.01.2021;16:45;12.814;11.956;8
01.01.2021;17:00;13.114;12.221;16
01.01.2021;17:15;13.291;12.364;23
01.01.2021;17:30;13.408;12.437;8
01.01.2021;17:45;13.472;12.472;3
01.01.2021;18:00;13.521;12.489;3
01.01.2021;18:15;13.515;12.428;3
01.01.2021;18:30;13.529;12.414;3
01.01.2021;18:45;13.414;12.250;3
01.01.2021;19:00;13.382;12.213;2
01.01.2021;19:15;13.267;12.080;2
01.01.2021;19:30;13.195;11.963;3
01.01.2021;19:45;13.097;11.844;42
01.01.2021;20:00;12.911;11.642;8
01.01.2021;20:15;12.738;11.477;5
01.01.2021;20:30;12.564;11.313;35
01.01.2021;20:45;12.451;11.206;55
01.01.2021;21:00;12.362;11.097;14
01.01.2021;21:15;12.241;10.953;42
01.01.2021;21:30;12.167;10.861;53
01.01.2021;21:45;12.125;10.782;72
01.01.2021;22:00;12.272;10.873;53
01.01.2021;22:15;12.138;10.709;102
01.01.2021;22:30;11.981;10.551;149
01.01.2021;22:45;11.836;10.417;191
01.01.2021;23:00;11.657;10.264;136
01.01.2021;23:15;11.551;10.212;192
01.01.2021;23:30;11.376;10.074;318
01.01.2021;23:45;11.197;9.904;400
02.01.2021;00:00;10.955;9.675;794
02.01.2021;00:15;10.792;9.523;903
02.01.2021;00:30;10.679;9.426;933
02.01.2021;00:45;10.575;9.333;978
02.01.2021;01:00;10.433;9.197;892
02.01.2021;01:15;10.338;9.105;961
02.01.2021;01:30;10.250;9.016;1.001
02.01.2021;01:45;10.156;8.957;1.013
02.01.2021;02:00;10.093;8.897;893
02.01.2021;02:15;10.061;8.846;955
02.01.2021;02:30;10.023;8.822;981
02.01.2021;02:45;10.022;8.847;995
02.01.2021;03:00;9.974;8.810;930
02.01.2021;03:15;9.981;8.825;966
02.01.2021;03:30;10.046;8.890;973
02.01.2021;03:45;10.052;8.902;980
02.01.2021;04:00;10.131;8.988;1.009
02.01.2021;04:15;10.173;9.048;997
02.01.2021;04:30;10.205;9.114;990
02.01.2021;04:45;10.218;9.144;990
02.01.2021;05:00;10.280;9.244;730
02.01.2021;05:15;10.223;9.196;725
02.01.2021;05:30;10.271;9.249;672
02.01.2021;05:45;10.354;9.341;595
02.01.2021;06:00;10.483;9.480;538
02.01.2021;06:15;10.554;9.562;508
02.01.2021;06:30;10.655;9.677;507
02.01.2021;06:45;10.731;9.766;481
02.01.2021;07:00;10.896;9.939;462
02.01.2021;07:15;11.019;10.082;394
02.01.2021;07:30;11.112;10.199;294
02.01.2021;07:45;11.253;10.369;282
02.01.2021;08:00;11.357;10.501;580
02.01.2021;08:15;11.535;10.703;577
02.01.2021;08:30;11.658;10.821;521
02.01.2021;08:45;11.831;10.987;459
02.01.2021;09:00;12.091;11.221;231
02.01.2021;09:15;12.294;11.387;91
02.01.2021;09:30;12.453;11.521;87
02.01.2021;09:45;12.582;11.615;29
02.01.2021;10:00;12.733;11.734;16
02.01.2021;10:15;12.890;11.831;6
02.01.2021;10:30;13.036;11.955;6
02.01.2021;10:45;13.120;11.978;11
02.01.2021;11:00;13.278;12.081;6
02.01.2021;11:15;13.437;12.214;6
02.01.2021;11:30;13.532;12.281;14
02.01.2021;11:45;13.587;12.324;6
02.01.2021;12:00;13.701;12.425;7
02.01.2021;12:15;13.701;12.410;10
02.01.2021;12:30;13.691;12.429;8
02.01.2021;12:45;13.635;12.420;7
02.01.2021;13:00;13.584;12.432;7
02.01.2021;13:15;13.499;12.397;7
02.01.2021;13:30;13.438;12.411;6
02.01.2021;13:45;13.370;12.408;6
02.01.2021;14:00;13.295;12.412;5
02.01.2021;14:15;13.245;12.437;5
02.01.2021;14:30;13.225;12.486;5
02.01.2021;14:45;13.160;12.488;6
02.01.2021;15:00;13.191;12.554;20
02.01.2021;15:15;13.224;12.632;24
02.01.2021;15:30;13.262;12.697;24
02.01.2021;15:45;13.266;12.734;46
02.01.2021;16:00;13.399;12.873;168
02.01.2021;16:15;13.528;12.989;69
02.01.2021;16:30;13.774;13.200;39
02.01.2021;16:45;14.010;13.405;5
02.01.2021;17:00;14.276;13.636;12
02.01.2021;17:15;14.395;13.712;7
02.01.2021;17:30;14.553;13.825;3
02.01.2021;17:45;14.602;13.809;2
02.01.2021;18:00;14.642;13.782;3
02.01.2021;18:15;14.595;13.652;32
02.01.2021;18:30;14.517;13.530;37
02.01.2021;18:45;14.389;13.373;78
02.01.2021;19:00;14.282;13.222;36
02.01.2021;19:15;14.152;13.040;42
02.01.2021;19:30;13.991;12.828;54
02.01.2021;19:45;13.822;12.617;163
02.01.2021;20:00;13.551;12.329;20
02.01.2021;20:15;13.304;12.065;13
02.01.2021;20:30;13.079;11.811;90
02.01.2021;20:45;12.879;11.572;166
02.01.2021;21:00;12.779;11.438;60
02.01.2021;21:15;12.673;11.307;81
02.01.2021;21:30;12.557;11.122;122
02.01.2021;21:45;12.486;11.010;232
02.01.2021;22:00;12.628;11.096;94
02.01.2021;22:15;12.511;10.912;193
02.01.2021;22:30;12.345;10.689;245
02.01.2021;22:45;12.225;10.464;354
02.01.2021;23:00;12.121;10.274;249
02.01.2021;23:15;11.980;10.060;279
02.01.2021;23:30;11.899;9.871;410
02.01.2021;23:45;11.747;9.587;607
03.01.2021;00:00;11.418;9.154;623
03.01.2021;00:15;11.241;8.961;521
03.01.2021;00:30;11.112;8.801;552
03.01.2021;00:45;10.991;8.591;473
03.01.2021;01:00;10.836;8.390;402
03.01.2021;01:15;10.727;8.240;420
03.01.2021;01:30;10.608;8.037;452
03.01.2021;01:45;10.538;7.890;508
03.01.2021;02:00;10.462;7.722;475
03.01.2021;02:15;10.402;7.539;568
03.01.2021;02:30;10.354;7.425;604
03.01.2021;02:45;10.347;7.391;614
03.01.2021;03:00;10.366;7.357;812
03.01.2021;03:15;10.390;7.264;934
03.01.2021;03:30;10.418;7.228;1.008
03.01.2021;03:45;10.424;7.181;1.049
03.01.2021;04:00;10.488;7.195;1.032
03.01.2021;04:15;10.496;7.124;1.066
03.01.2021;04:30;10.524;7.095;1.068
03.01.2021;04:45;10.571;7.031;1.085
03.01.2021;05:00;10.641;6.939;1.008
03.01.2021;05:15;10.667;6.776;1.127
03.01.2021;05:30;10.694;6.693;1.210
03.01.2021;05:45;10.633;6.622;1.218
03.01.2021;06:00;10.583;6.466;1.145
03.01.2021;06:15;10.641;6.374;1.178
03.01.2021;06:30;10.707;6.334;1.246
03.01.2021;06:45;10.788;6.338;1.148
03.01.2021;07:00;10.871;6.345;994
03.01.2021;07:15;10.914;6.336;903
03.01.2021;07:30;11.028;6.445;803
03.01.2021;07:45;11.219;6.619;738
03.01.2021;08:00;11.471;6.809;381
03.01.2021;08:15;11.686;6.980;329
03.01.2021;08:30;11.826;7.089;259
03.01.2021;08:45;12.039;7.199;255
03.01.2021;09:00;12.305;7.388;430
03.01.2021;09:15;12.543;7.578;367
03.01.2021;09:30;12.752;7.711;344
03.01.2021;09:45;12.902;7.808;330
03.01.2021;10:00;13.029;7.878;151
03.01.2021;10:15;13.229;7.959;190
03.01.2021;10:30;13.388;8.025;136
03.01.2021;10:45;13.574;8.106;109
03.01.2021;11:00;13.857;8.321;225
03.01.2021;11:15;14.047;8.475;101
03.01.2021;11:30;14.244;8.679;59
03.01.2021;11:45;14.320;8.678;32
03.01.2021;12:00;14.337;8.697;67
03.01.2021;12:15;14.305;8.661;80
03.01.2021;12:30;14.267;8.578;73
03.01.2021;12:45;14.200;8.553;70
03.01.2021;13:00;14.139;8.486;114
03.01.2021;13:15;14.091;8.444;149
03.01.2021;13:30;14.014;8.475;147
03.01.2021;13:45;13.910;8.383;146
03.01.2021;14:00;13.811;8.287;31
03.01.2021;14:15;13.740;8.124;13
03.01.2021;14:30;13.758;8.094;6
03.01.2021;14:45;13.717;8.197;10
03.01.2021;15:00;13.826;8.436;257
03.01.2021;15:15;13.801;8.442;270
03.01.2021;15:30;13.831;8.442;250
03.01.2021;15:45;13.827;8.429;208
03.01.2021;16:00;13.856;8.438;48
03.01.2021;16:15;14.051;8.604;13
03.01.2021;16:30;14.267;8.831;6
03.01.2021;16:45;14.459;9.033;4
03.01.2021;17:00;14.747;9.329;4
03.01.2021;17:15;14.975;9.603;4
03.01.2021;17:30;15.031;9.595;3
03.01.2021;17:45;15.014;9.548;3
03.01.2021;18:00;15.026;9.570;3
03.01.2021;18:15;15.011;9.553;2
03.01.2021;18:30;14.893;9.553;2
03.01.2021;18:45;14.796;9.573;2
03.01.2021;19:00;14.655;9.469;3
03.01.2021;19:15;14.527;9.311;3
03.01.2021;19:30;14.369;9.182;4
03.01.2021;19:45;14.247;9.109;17
03.01.2021;20:00;14.168;9.027;7
03.01.2021;20:15;13.964;8.842;5
03.01.2021;20:30;13.753;8.650;64
03.01.2021;20:45;13.520;8.517;133
03.01.2021;21:00;13.543;8.637;190
03.01.2021;21:15;13.473;8.610;244
03.01.2021;21:30;13.397;8.599;219
03.01.2021;21:45;13.353;8.633;226
03.01.2021;22:00;13.434;8.894;135
03.01.2021;22:15;13.351;8.800;132
03.01.2021;22:30;13.137;8.600;152
03.01.2021;22:45;12.935;8.436;253
03.01.2021;23:00;12.893;8.413;376
03.01.2021;23:15;12.726;8.267;503
03.01.2021;23:30;12.500;8.075;640
03.01.2021;23:45;12.358;7.992;708
04.01.2021;00:00;12.162;7.813;502
04.01.2021;00:15;12.048;7.723;584
04.01.2021;00:30;11.920;7.576;748
04.01.2021;00:45;11.823;7.501;903
04.01.2021;01:00;11.679;7.396;957
04.01.2021;01:15;11.578;7.299;1.075
04.01.2021;01:30;11.558;7.297;1.160
04.01.2021;01:45;11.511;7.280;1.191
04.01.2021;02:00;11.539;7.313;1.177
04.01.2021;02:15;11.529;7.305;1.236
04.01.2021;02:30;11.528;7.307;1.232
04.01.2021;02:45;11.522;7.328;1.230
04.01.2021;03:00;11.505;7.312;1.121
04.01.2021;03:15;11.515;7.324;1.112
04.01.2021;03:30;11.536;7.360;1.087
04.01.2021;03:45;11.580;7.454;1.078
04.01.2021;04:00;11.711;7.581;1.001
04.01.2021;04:15;11.775;7.639;1.042
04.01.2021;04:30;11.901;7.794;967
04.01.2021;04:45;12.005;7.918;904
04.01.2021;05:00;12.213;8.162;640
04.01.2021;05:15;12.361;8.333;712
04.01.2021;05:30;12.579;8.554;645
04.01.2021;05:45;12.861;8.827;552
04.01.2021;06:00;13.341;9.281;612
04.01.2021;06:15;13.741;9.684;504
04.01.2021;06:30;14.118;10.085;342
04.01.2021;06:45;14.530;10.442;256
04.01.2021;07:00;15.106;11.060;211
04.01.2021;07:15;15.394;11.338;113
04.01.2021;07:30;15.629;11.588;3
04.01.2021;07:45;15.844;11.814;2
04.01.2021;08:00;16.180;12.094;1
04.01.2021;08:15;16.325;12.161;1
04.01.2021;08:30;16.466;12.310;1
04.01.2021;08:45;16.645;12.476;1
04.01.2021;09:00;16.766;12.590;1
04.01.2021;09:15;16.883;12.728;1
04.01.2021;09:30;16.998;12.889;1
04.01.2021;09:45;17.088;12.982;1
04.01.2021;10:00;17.132;12.916;1
04.01.2021;10:15;17.223;12.976;1
04.01.2021;10:30;17.299;13.074;6
04.01.2021;10:45;17.398;13.113;3
04.01.2021;11:00;17.496;13.167;87
04.01.2021;11:15;17.664;13.320;29
04.01.2021;11:30;17.767;13.377;13
04.01.2021;11:45;17.832;13.446;14
04.01.2021;12:00;17.892;13.508;8
04.01.2021;12:15;17.889;13.555;8
04.01.2021;12:30;17.890;13.511;8
04.01.2021;12:45;17.822;13.427;17
04.01.2021;13:00;17.791;13.457;21
04.01.2021;13:15;17.753;13.420;17
04.01.2021;13:30;17.680;13.375;21
04.01.2021;13:45;17.504;13.178;26
04.01.2021;14:00;17.518;13.190;18
04.01.2021;14:15;17.439;13.130;22
04.01.2021;14:30;17.405;13.045;20
04.01.2021;14:45;17.355;13.015;23
04.01.2021;15:00;17.427;13.158;76
04.01.2021;15:15;17.369;13.122;171
04.01.2021;15:30;17.330;13.094;257
04.01.2021;15:45;17.263;13.043;241
04.01.2021;16:00;17.409;13.228;235
04.01.2021;16:15;17.475;13.273;237
04.01.2021;16:30;17.613;13.396;193
04.01.2021;16:45;17.811;13.536;46
04.01.2021;17:00;17.947;13.697;3
04.01.2021;17:15;18.041;13.857;3
04.01.2021;17:30;18.092;13.864;2
04.01.2021;17:45;18.131;13.937;2
04.01.2021;18:00;18.073;13.898;2
04.01.2021;18:15;17.968;13.791;14
04.01.2021;18:30;17.923;13.735;23
04.01.2021;18:45;17.782;13.582;25
04.01.2021;19:00;17.651;13.462;21
04.01.2021;19:15;17.513;13.317;10
04.01.2021;19:30;17.387;13.255;3
04.01.2021;19:45;17.172;13.066;10
04.01.2021;20:00;16.929;12.822;4
04.01.2021;20:15;16.682;12.563;3
04.01.2021;20:30;16.422;12.352;28
04.01.2021;20:45;16.184;12.102;135
04.01.2021;21:00;16.020;12.000;99
04.01.2021;21:15;15.833;11.876;102
04.01.2021;21:30;15.642;11.704;147
04.01.2021;21:45;15.435;11.553;252
04.01.2021;22:00;15.424;11.604;115
04.01.2021;22:15;15.264;11.471;90
04.01.2021;22:30;14.972;11.164;91
04.01.2021;22:45;14.735;10.920;94
04.01.2021;23:00;14.486;10.669;130
04.01.2021;23:15;14.307;10.482;195
04.01.2021;23:30;14.133;10.314;319
04.01.2021;23:45;13.970;10.146;485
05.01.2021;00:00;13.488;9.638;938
05.01.2021;00:15;13.231;9.418;798
05.01.2021;00:30;13.091;9.272;858
05.01.2021;00:45;13.013;9.205;839
05.01.2021;01:00;12.964;9.168;805
05.01.2021;01:15;12.889;9.078;906
05.01.2021;01:30;12.794;9.030;972
05.01.2021;01:45;12.706;9.065;995
05.01.2021;02:00;12.604;8.936;1.004
05.01.2021;02:15;12.566;8.895;929
05.01.2021;02:30;12.519;8.844;994
05.01.2021;02:45;12.575;8.906;1.017
05.01.2021;03:00;12.635;8.941;993
05.01.2021;03:15;12.633;8.938;1.015
05.01.2021;03:30;12.667;8.995;1.040
05.01.2021;03:45;12.692;9.000;1.131
05.01.2021;04:00;12.768;9.094;1.068
05.01.2021;04:15;12.797;9.113;1.035
05.01.2021;04:30;12.864;9.195;1.025
05.01.2021;04:45;12.911;9.241;1.021
05.01.2021;05:00;13.267;9.599;922
05.01.2021;05:15;13.364;9.697;908
05.01.2021;05:30;13.514;9.842;806
05.01.2021;05:45;13.827;10.165;725
05.01.2021;06:00;14.384;10.649;564
05.01.2021;06:15;14.731;10.978;312
05.01.2021;06:30;14.980;11.230;264
05.01.2021;06:45;15.264;11.518;238
05.01.2021;07:00;15.714;11.985;237
05.01.2021;07:15;15.958;12.282;109
05.01.2021;07:30;16.205;12.563;103
05.01.2021;07:45;16.500;12.855;111
05.01.2021;08:00;16.702;13.027;74
05.01.2021;08:15;16.864;13.182;54
05.01.2021;08:30;16.955;13.249;2
05.01.2021;08:45;17.040;13.340;2
05.01.2021;09:00;17.174;13.479;2
05.01.2021;09:15;17.293;13.629;2
05.01.2021;09:30;17.382;13.630;2
05.01.2021;09:45;17.415;13.538;2
05.01.2021;10:00;17.424;13.464;3
05.01.2021;10:15;17.579;13.582;3
05.01.2021;10:30;17.630;13.585;3
05.01.2021;10:45;17.706;13.668;3
05.01.2021;11:00;17.803;13.755;2
05.01.2021;11:15;17.937;13.896;2
05.01.2021;11:30;18.057;13.980;2
05.01.2021;11:45;18.099;13.997;2
05.01.2021;12:00;18.090;13.951;1
05.01.2021;12:15;18.065;13.927;1
05.01.2021;12:30;18.062;13.916;1
05.01.2021;12:45;17.984;13.808;1
05.01.2021;13:00;17.972;13.811;3
05.01.2021;13:15;17.891;13.717;3
05.01.2021;13:30;17.767;13.587;9
05.01.2021;13:45;17.609;13.396;14
05.01.2021;14:00;17.649;13.426;14
05.01.2021;14:15;17.605;13.364;13
05.01.2021;14:30;17.558;13.298;13
05.01.2021;14:45;17.508;13.239;13
05.01.2021;15:00;17.534;13.311;13
05.01.2021;15:15;17.472;13.271;11
05.01.2021;15:30;17.484;13.290;5
05.01.2021;15:45;17.398;13.258;4
05.01.2021;16:00;17.505;13.386;3
05.01.2021;16:15;17.569;13.462;11
05.01.2021;16:30;17.691;13.548;21
05.01.2021;16:45;17.845;13.708;20
05.01.2021;17:00;17.958;13.807;25
05.01.2021;17:15;18.020;13.834;25
05.01.2021;17:30;18.141;13.972;24
05.01.2021;17:45;18.147;13.981;23
05.01.2021;18:00;18.079;13.911;14
05.01.2021;18:15;17.999;13.840;5
05.01.2021;18:30;17.918;13.840;6
05.01.2021;18:45;17.746;13.694;6
05.01.2021;19:00;17.584;13.525;10
05.01.2021;19:15;17.487;13.438;52
05.01.2021;19:30;17.370;13.300;87
05.01.2021;19:45;17.259;13.174;146
05.01.2021;20:00;16.966;12.898;55
05.01.2021;20:15;16.689;12.652;69
05.01.2021;20:30;16.485;12.460;116
05.01.2021;20:45;16.269;12.284;215
05.01.2021;21:00;16.132;12.112;84
05.01.2021;21:15;15.915;11.922;79
05.01.2021;21:30;15.721;11.743;132
05.01.2021;21:45;15.558;11.599;246
05.01.2021;22:00;15.555;11.653;115
05.01.2021;22:15;15.374;11.466;159
05.01.2021;22:30;15.145;11.254;257
05.01.2021;22:45;14.887;10.966;346
05.01.2021;23:00;14.594;10.678;230
05.01.2021;23:15;14.358;10.433;264
05.01.2021;23:30;14.169;10.283;279
05.01.2021;23:45;14.064;10.231;355
06.01.2021;00:00;13.667;9.859;732
06.01.2021;00:15;13.462;9.690;863
06.01.2021;00:30;13.334;9.586;946
06.01.2021;00:45;13.175;9.445;1.069
06.01.2021;01:00;13.007;9.288;990
06.01.2021;01:15;12.834;9.146;1.160
06.01.2021;01:30;12.762;9.116;1.147
06.01.2021;01:45;12.677;9.037;1.211
06.01.2021;02:00;12.634;9.041;1.228
06.01.2021;02:15;12.634;9.040;1.228
06.01.2021;02:30;12.569;8.993;1.213
06.01.2021;02:45;12.553;9.037;1.232
06.01.2021;03:00;12.592;9.087;1.279
06.01.2021;03:15;12.594;9.089;1.305
06.01.2021;03:30;12.606;9.148;1.307
06.01.2021;03:45;12.632;9.220;1.335
06.01.2021;04:00;12.736;9.364;1.218
06.01.2021;04:15;12.726;9.411;1.190
06.01.2021;04:30;12.810;9.543;1.173
06.01.2021;04:45;12.845;9.704;1.070
06.01.2021;05:00;12.919;9.854;624
06.01.2021;05:15;12.977;9.929;738
06.01.2021;05:30;13.112;10.068;663
06.01.2021;05:45;13.262;10.223;459
06.01.2021;06:00;13.650;10.630;415
06.01.2021;06:15;13.928;10.925;318
06.01.2021;06:30;14.144;11.171;250
06.01.2021;06:45;14.380;11.458;227
06.01.2021;07:00;14.692;11.851;378
06.01.2021;07:15;14.880;12.030;339
06.01.2021;07:30;15.175;12.436;178
06.01.2021;07:45;15.359;12.649;64
06.01.2021;08:00;15.718;12.996;76
06.01.2021;08:15;15.809;13.040;61
06.01.2021;08:30;15.911;13.152;11
06.01.2021;08:45;15.990;13.324;14
06.01.2021;09:00;16.073;13.418;42
06.01.2021;09:15;16.188;13.569;34
06.01.2021;09:30;16.298;13.755;22
06.01.2021;09:45;16.397;13.943;6
06.01.2021;10:00;16.447;14.015;5
06.01.2021;10:15;16.540;14.122;6
06.01.2021;10:30;16.603;14.246;6
06.01.2021;10:45;16.711;14.360;6
06.01.2021;11:00;16.832;14.483;5
06.01.2021;11:15;17.037;14.775;5
06.01.2021;11:30;17.189;14.905;5
06.01.2021;11:45;17.221;14.946;4
06.01.2021;12:00;17.282;14.978;5
06.01.2021;12:15;16.952;14.642;6
06.01.2021;12:30;16.898;14.555;6
06.01.2021;12:45;16.845;14.502;7
06.01.2021;13:00;16.756;14.413;10
06.01.2021;13:15;16.648;14.410;7
06.01.2021;13:30;16.566;14.394;7
06.01.2021;13:45;16.712;14.580;35
06.01.2021;14:00;16.670;14.547;9
06.01.2021;14:15;16.658;14.540;6
06.01.2021;14:30;16.571;14.485;6
06.01.2021;14:45;16.465;14.422;7
06.01.2021;15:00;16.454;14.457;6
06.01.2021;15:15;16.378;14.415;7
06.01.2021;15:30;16.335;14.437;6
06.01.2021;15:45;16.241;14.403;4
06.01.2021;16:00;16.309;14.391;3
06.01.2021;16:15;16.359;14.458;7
06.01.2021;16:30;16.515;14.650;2
06.01.2021;16:45;16.751;14.883;1
06.01.2021;17:00;16.892;14.999;1
06.01.2021;17:15;17.032;15.087;1
06.01.2021;17:30;17.109;15.183;44
06.01.2021;17:45;17.263;15.359;48
06.01.2021;18:00;17.164;15.260;53
06.01.2021;18:15;17.099;15.231;54
06.01.2021;18:30;17.074;15.231;53
06.01.2021;18:45;17.039;15.238;4
06.01.2021;19:00;16.852;15.085;3
06.01.2021;19:15;16.676;14.933;5
06.01.2021;19:30;16.576;14.868;5
06.01.2021;19:45;16.369;14.695;13
06.01.2021;20:00;16.116;14.469;8
06.01.2021;20:15;15.942;14.325;5
06.01.2021;20:30;15.718;14.104;13
06.01.2021;20:45;15.549;13.948;68
06.01.2021;21:00;15.385;13.769;9
06.01.2021;21:15;15.242;13.644;10
06.01.2021;21:30;15.114;13.467;106
06.01.2021;21:45;15.022;13.370;183
06.01.2021;22:00;15.084;13.428;89
06.01.2021;22:15;14.976;13.332;77
06.01.2021;22:30;14.748;13.080;166
06.01.2021;22:45;14.540;12.873;233
06.01.2021;23:00;14.237;12.577;387
06.01.2021;23:15;14.085;12.443;356
06.01.2021;23:30;13.892;12.283;361
06.01.2021;23:45;13.730;12.135;356
07.01.2021;00:00;13.497;11.929;384
07.01.2021;00:15;13.339;11.801;479
07.01.2021;00:30;13.161;11.639;643
07.01.2021;00:45;13.075;11.547;782
07.01.2021;01:00;12.915;11.380;790
07.01.2021;01:15;12.866;11.331;793
07.01.2021;01:30;12.781;11.239;798
07.01.2021;01:45;12.762;11.237;792
07.01.2021;02:00;12.801;11.260;833
07.01.2021;02:15;12.703;11.172;808
07.01.2021;02:30;12.704;11.178;773
07.01.2021;02:45;12.693;11.149;817
07.01.2021;03:00;12.708;11.162;964
07.01.2021;03:15;12.695;11.119;1.013
07.01.2021;03:30;12.702;11.092;1.019
07.01.2021;03:45;12.744;11.121;1.032
07.01.2021;04:00;12.864;11.233;1.039
07.01.2021;04:15;12.885;11.259;958
07.01.2021;04:30;12.992;11.365;957
07.01.2021;04:45;13.104;11.464;967
07.01.2021;05:00;13.416;11.777;741
07.01.2021;05:15;13.548;11.894;806
07.01.2021;05:30;13.736;12.093;840
07.01.2021;05:45;14.010;12.364;703
07.01.2021;06:00;14.500;12.857;519
07.01.2021;06:15;14.911;13.284;163
07.01.2021;06:30;15.190;13.588;126
07.01.2021;06:45;15.499;13.921;120
07.01.2021;07:00;15.880;14.334;191
07.01.2021;07:15;16.132;14.600;61
07.01.2021;07:30;16.339;14.801;52
07.01.2021;07:45;16.687;15.153;50
07.01.2021;08:00;16.942;15.404;2
07.01.2021;08:15;17.011;15.459;1
07.01.2021;08:30;17.132;15.597;2
07.01.2021;08:45;17.163;15.642;2
07.01.2021;09:00;17.223;15.690;3
07.01.2021;09:15;17.315;15.765;2
07.01.2021;09:30;17.414;15.818;2
07.01.2021;09:45;17.498;15.889;2
07.01.2021;10:00;17.558;15.915;2
07.01.2021;10:15;17.615;15.933;2
07.01.2021;10:30;17.697;15.993;2
07.01.2021;10:45;17.770;16.037;2
07.01.2021;11:00;17.923;16.139;2
07.01.2021;11:15;17.899;16.080;1
07.01.2021;11:30;18.005;16.151;2
07.01.2021;11:45;18.188;16.330;2
07.01.2021;12:00;18.168;16.296;1
07.01.2021;12:15;18.209;16.349;3
07.01.2021;12:30;18.173;16.317;3
07.01.2021;12:45;18.093;16.243;3
07.01.2021;13:00;18.019;16.182;55
07.01.2021;13:15;17.915;16.105;65
07.01.2021;13:30;17.851;16.096;65
07.01.2021;13:45;17.690;15.974;68
07.01.2021;14:00;17.633;15.997;75
07.01.2021;14:15;17.582;16.005;77
07.01.2021;14:30;17.518;15.997;71
07.01.2021;14:45;17.413;15.955;67
07.01.2021;15:00;17.497;16.105;67
07.01.2021;15:15;17.419;16.081;67
07.01.2021;15:30;17.359;16.057;68
07.01.2021;15:45;17.276;15.982;67
07.01.2021;16:00;17.320;16.022;65
07.01.2021;16:15;17.362;16.045;64
07.01.2021;16:30;17.503;16.173;64
07.01.2021;16:45;17.683;16.321;64
07.01.2021;17:00;17.945;16.546;3
07.01.2021;17:15;18.069;16.649;0
07.01.2021;17:30;18.080;16.635;0
07.01.2021;17:45;18.071;16.577;0
07.01.2021;18:00;18.046;16.483;1
07.01.2021;18:15;17.989;16.367;2
07.01.2021;18:30;17.898;16.242;2
07.01.2021;18:45;17.805;16.117;3
07.01.2021;19:00;17.622;15.917;3
07.01.2021;19:15;17.507;15.831;2
07.01.2021;19:30;17.351;15.680;3
