Datum;Uhrzeit;Gesamt (Netzlast)[MWh];Residuallast[MWh];Pumpspeicher[MWh]
12.07.2021;16:15;16.190;10.046;9
12.07.2021;16:30;16.105;10.279;8
12.07.2021;16:45;16.092;10.584;10
12.07.2021;17:00;16.016;10.831;122
12.07.2021;17:15;15.880;11.030;62
12.07.2021;17:30;15.872;11.338;23
12.07.2021;17:45;15.880;11.607;10
12.07.2021;18:00;15.836;11.898;38
12.07.2021;18:15;15.771;12.204;56
12.07.2021;18:30;15.633;12.450;7
12.07.2021;18:45;15.478;12.596;5
12.07.2021;19:00;15.447;12.816;5
12.07.2021;19:15;15.261;12.830;3
12.07.2021;19:30;15.111;12.955;2
12.07.2021;19:45;15.138;13.208;2
12.07.2021;20:00;14.988;13.252;2
12.07.2021;20:15;14.800;13.198;2
12.07.2021;20:30;14.584;13.094;21
12.07.2021;20:45;14.435;13.026;66
12.07.2021;21:00;14.385;13.036;33
12.07.2021;21:15;14.265;12.936;30
12.07.2021;21:30;14.146;12.804;34
12.07.2021;21:45;14.040;12.703;53
12.07.2021;22:00;13.905;12.593;6
12.07.2021;22:15;13.671;12.357;4
12.07.2021;22:30;13.467;12.100;4
12.07.2021;22:45;13.234;11.853;12
12.07.2021;23:00;12.979;11.597;23
12.07.2021;23:15;12.796;11.441;121
12.07.2021;23:30;12.548;11.233;152
12.07.2021;23:45;12.418;11.133;244
13.07.2021;00:00;12.076;10.894;57
13.07.2021;00:15;11.894;10.747;90
13.07.2021;00:30;11.694;10.572;144
13.07.2021;00:45;11.632;10.548;150
13.07.2021;01:00;11.579;10.522;149
13.07.2021;01:15;11.558;10.547;182
13.07.2021;01:30;11.455;10.514;183
13.07.2021;01:45;11.238;10.353;285
13.07.2021;02:00;11.159;10.317;313
13.07.2021;02:15;11.168;10.370;342
13.07.2021;02:30;11.148;10.392;374
13.07.2021;02:45;11.106;10.379;384
13.07.2021;03:00;11.050;10.343;408
13.07.2021;03:15;11.026;10.376;422
13.07.2021;03:30;11.082;10.496;392
13.07.2021;03:45;11.124;10.592;352
13.07.2021;04:00;11.155;10.641;414
13.07.2021;04:15;11.259;10.761;334
13.07.2021;04:30;11.442;10.945;233
13.07.2021;04:45;11.524;11.016;243
13.07.2021;05:00;11.734;11.204;153
13.07.2021;05:15;11.875;11.290;145
13.07.2021;05:30;12.082;11.423;149
13.07.2021;05:45;12.415;11.685;120
13.07.2021;06:00;13.074;12.271;138
13.07.2021;06:15;13.560;12.652;67
13.07.2021;06:30;13.897;12.837;64
13.07.2021;06:45;14.205;12.932;9
13.07.2021;07:00;14.723;13.239;7
13.07.2021;07:15;15.013;13.314;5
13.07.2021;07:30;15.180;13.297;3
13.07.2021;07:45;15.444;13.377;2
13.07.2021;08:00;15.537;13.277;2
13.07.2021;08:15;15.807;13.306;2
13.07.2021;08:30;16.023;13.291;2
13.07.2021;08:45;16.172;13.157;1
13.07.2021;09:00;16.088;12.804;1
13.07.2021;09:15;16.189;12.644;1
13.07.2021;09:30;16.302;12.509;1
13.07.2021;09:45;16.366;12.387;1
13.07.2021;10:00;16.481;12.304;1
13.07.2021;10:15;16.716;12.294;1
13.07.2021;10:30;16.798;12.153;1
13.07.2021;10:45;16.938;12.143;1
13.07.2021;11:00;17.066;12.117;31
13.07.2021;11:15;17.217;12.163;34
13.07.2021;11:30;17.392;12.219;24
13.07.2021;11:45;17.357;12.098;26
13.07.2021;12:00;17.350;12.045;2
13.07.2021;12:15;17.288;11.928;2
13.07.2021;12:30;17.243;11.886;6
13.07.2021;12:45;17.129;11.811;14
13.07.2021;13:00;17.097;11.822;27
13.07.2021;13:15;17.070;11.817;27
13.07.2021;13:30;17.029;11.900;13
13.07.2021;13:45;16.907;11.860;33
13.07.2021;14:00;16.769;11.796;178
13.07.2021;14:15;16.651;11.702;163
13.07.2021;14:30;16.576;11.648;180
13.07.2021;14:45;16.535;11.660;182
13.07.2021;15:00;16.426;11.574;157
13.07.2021;15:15;16.336;11.503;172
13.07.2021;15:30;16.366;11.557;202
13.07.2021;15:45;16.321;11.628;198
13.07.2021;16:00;16.345;11.824;218
13.07.2021;16:15;16.385;12.074;121
13.07.2021;16:30;16.327;12.179;116
13.07.2021;16:45;16.153;12.135;126
13.07.2021;17:00;16.226;12.315;34
13.07.2021;17:15;16.265;12.483;38
13.07.2021;17:30;16.189;12.561;2
13.07.2021;17:45;16.129;12.704;1
13.07.2021;18:00;15.997;12.782;49
13.07.2021;18:15;15.962;12.953;23
13.07.2021;18:30;15.865;13.071;2
13.07.2021;18:45;15.759;13.147;1
13.07.2021;19:00;15.687;13.214;7
13.07.2021;19:15;15.589;13.231;44
13.07.2021;19:30;15.443;13.250;29
13.07.2021;19:45;15.272;13.214;38
13.07.2021;20:00;15.014;13.033;8
13.07.2021;20:15;14.805;12.885;19
13.07.2021;20:30;14.602;12.693;21
13.07.2021;20:45;14.502;12.603;22
13.07.2021;21:00;14.429;12.519;57
13.07.2021;21:15;14.267;12.309;28
13.07.2021;21:30;14.149;12.142;29
13.07.2021;21:45;14.054;12.045;48
13.07.2021;22:00;13.987;11.959;8
13.07.2021;22:15;13.749;11.692;14
13.07.2021;22:30;13.544;11.468;51
13.07.2021;22:45;13.291;11.188;103
13.07.2021;23:00;13.070;10.999;60
13.07.2021;23:15;12.828;10.763;111
13.07.2021;23:30;12.572;10.571;178
13.07.2021;23:45;12.446;10.539;229
