Datum;Uhrzeit;Gesamt (Netzlast)[MWh];Residuallast[MWh];Pumpspeicher[MWh]
15.07.2021;04:30;11.482;9.653;398
15.07.2021;04:45;11.589;9.747;391
15.07.2021;05:00;11.843;9.990;408
15.07.2021;05:15;12.024;10.148;418
15.07.2021;05:30;12.293;10.382;280
15.07.2021;05:45;12.639;10.707;264
15.07.2021;06:00;13.280;11.296;249
15.07.2021;06:15;13.697;11.615;222
15.07.2021;06:30;14.019;11.793;153
15.07.2021;06:45;14.395;12.019;170
15.07.2021;07:00;14.805;12.313;141
15.07.2021;07:15;15.086;12.433;19
15.07.2021;07:30;15.305;12.467;27
15.07.2021;07:45;15.493;12.436;24
15.07.2021;08:00;15.760;12.445;37
15.07.2021;08:15;15.926;12.357;59
15.07.2021;08:30;16.157;12.313;39
15.07.2021;08:45;16.256;12.134;77
15.07.2021;09:00;16.094;11.692;85
15.07.2021;09:15;16.224;11.505;83
15.07.2021;09:30;16.458;11.466;109
15.07.2021;09:45;16.480;11.233;148
15.07.2021;10:00;16.439;10.912;69
15.07.2021;10:15;16.549;10.733;71
15.07.2021;10:30;16.589;10.614;126
15.07.2021;10:45;16.693;10.531;156
15.07.2021;11:00;16.853;10.498;136
15.07.2021;11:15;17.023;10.511;175
15.07.2021;11:30;17.153;10.548;184
15.07.2021;11:45;17.199;10.535;206
15.07.2021;12:00;17.104;10.466;103
15.07.2021;12:15;17.019;10.329;123
15.07.2021;12:30;17.029;10.311;147
15.07.2021;12:45;16.968;10.230;161
15.07.2021;13:00;16.853;10.082;37
15.07.2021;13:15;16.697;9.938;61
15.07.2021;13:30;16.639;9.925;76
15.07.2021;13:45;16.577;9.748;98
15.07.2021;14:00;16.393;9.592;85
15.07.2021;14:15;16.383;9.610;76
15.07.2021;14:30;16.325;9.551;76
15.07.2021;14:45;16.255;9.493;105
15.07.2021;15:00;16.378;9.687;151
15.07.2021;15:15;16.312;9.636;140
15.07.2021;15:30;16.171;9.633;85
15.07.2021;15:45;16.124;9.686;25
15.07.2021;16:00;16.042;9.790;55
15.07.2021;16:15;15.950;9.858;40
15.07.2021;16:30;15.830;9.903;29
15.07.2021;16:45;15.732;10.013;7
15.07.2021;17:00;15.733;10.214;61
15.07.2021;17:15;15.759;10.508;79
15.07.2021;17:30;15.686;10.632;49
15.07.2021;17:45;15.677;10.854;31
15.07.2021;18:00;15.851;11.236;237
15.07.2021;18:15;15.819;11.485;187
15.07.2021;18:30;15.807;11.705;153
15.07.2021;18:45;15.770;11.960;49
15.07.2021;19:00;15.606;12.021;47
15.07.2021;19:15;15.476;12.106;23
15.07.2021;19:30;15.390;12.227;3
15.07.2021;19:45;15.207;12.231;3
15.07.2021;20:00;15.076;12.217;2
15.07.2021;20:15;14.874;12.152;4
15.07.2021;20:30;14.688;12.074;27
15.07.2021;20:45;14.584;12.087;17
15.07.2021;21:00;14.380;11.936;3
15.07.2021;21:15;14.324;11.882;2
15.07.2021;21:30;14.186;11.761;2
15.07.2021;21:45;14.065;11.691;7
15.07.2021;22:00;14.022;11.699;2
15.07.2021;22:15;13.814;11.504;1
15.07.2021;22:30;13.566;11.233;2
15.07.2021;22:45;13.342;11.048;9
15.07.2021;23:00;13.104;10.833;19
15.07.2021;23:15;12.840;10.546;147
15.07.2021;23:30;12.594;10.313;225
15.07.2021;23:45;12.478;10.233;207
