Datum;Uhrzeit;Gesamt (Netzlast)[MWh];Residuallast[MWh];Pumpspeicher[MWh]
10.07.2021;12:15;14.242;5.796;627
10.07.2021;12:30;14.138;5.699;644
10.07.2021;12:45;13.935;5.464;711
10.07.2021;13:00;13.677;5.244;780
10.07.2021;13:15;13.569;5.159;776
10.07.2021;13:30;13.445;5.100;857
10.07.2021;13:45;13.388;5.171;887
10.07.2021;14:00;13.333;5.246;798
10.07.2021;14:15;13.274;5.381;763
10.07.2021;14:30;13.180;5.417;722
10.07.2021;14:45;13.022;5.423;672
10.07.2021;15:00;12.978;5.636;629
10.07.2021;15:15;13.003;5.911;561
10.07.2021;15:30;12.902;6.047;514
10.07.2021;15:45;12.772;6.155;501
10.07.2021;16:00;12.792;6.491;435
10.07.2021;16:15;12.684;6.654;339
10.07.2021;16:30;12.610;6.936;176
10.07.2021;16:45;12.639;7.323;151
10.07.2021;17:00;12.745;7.807;254
10.07.2021;17:15;12.713;8.177;65
10.07.2021;17:30;12.621;8.489;28
10.07.2021;17:45;12.590;8.838;8
10.07.2021;18:00;12.675;9.293;120
10.07.2021;18:15;12.608;9.580;26
10.07.2021;18:30;12.601;9.970;27
10.07.2021;18:45;12.607;10.380;4
10.07.2021;19:00;12.599;10.741;21
10.07.2021;19:15;12.507;10.948;12
10.07.2021;19:30;12.356;11.035;16
10.07.2021;19:45;12.205;11.066;16
10.07.2021;20:00;12.025;11.047;20
10.07.2021;20:15;11.823;10.941;64
10.07.2021;20:30;11.657;10.867;64
10.07.2021;20:45;11.631;10.952;55
10.07.2021;21:00;11.500;10.881;5
10.07.2021;21:15;11.451;10.836;4
10.07.2021;21:30;11.475;10.810;13
10.07.2021;21:45;11.465;10.755;14
10.07.2021;22:00;11.461;10.760;5
10.07.2021;22:15;11.394;10.717;27
10.07.2021;22:30;11.205;10.544;23
10.07.2021;22:45;11.108;10.441;14
10.07.2021;23:00;10.842;10.149;4
10.07.2021;23:15;10.768;10.032;7
10.07.2021;23:30;10.579;9.777;14
10.07.2021;23:45;10.401;9.550;27
11.07.2021;00:00;10.314;9.413;20
11.07.2021;00:15;10.209;9.254;26
11.07.2021;00:30;10.097;9.110;44
11.07.2021;00:45;10.011;8.992;163
11.07.2021;01:00;9.850;8.805;91
11.07.2021;01:15;9.743;8.677;105
11.07.2021;01:30;9.647;8.568;130
11.07.2021;01:45;9.604;8.516;170
11.07.2021;02:00;9.586;8.486;56
11.07.2021;02:15;9.528;8.449;54
11.07.2021;02:30;9.474;8.383;64
11.07.2021;02:45;9.403;8.305;102
11.07.2021;03:00;9.376;8.295;68
11.07.2021;03:15;9.345;8.267;60
11.07.2021;03:30;9.289;8.222;80
11.07.2021;03:45;9.266;8.215;75
11.07.2021;04:00;9.285;8.253;147
11.07.2021;04:15;9.297;8.250;172
11.07.2021;04:30;9.288;8.233;179
11.07.2021;04:45;9.200;8.133;226
11.07.2021;05:00;9.329;8.244;372
11.07.2021;05:15;9.328;8.187;454
11.07.2021;05:30;9.293;8.085;515
11.07.2021;05:45;9.236;7.994;553
11.07.2021;06:00;9.389;8.105;506
11.07.2021;06:15;9.425;8.074;530
11.07.2021;06:30;9.567;8.134;544
11.07.2021;06:45;9.617;8.075;497
11.07.2021;07:00;9.801;8.148;295
11.07.2021;07:15;9.959;8.212;285
11.07.2021;07:30;10.149;8.308;281
11.07.2021;07:45;10.261;8.285;265
11.07.2021;08:00;10.413;8.267;72
11.07.2021;08:15;10.618;8.259;65
11.07.2021;08:30;10.775;8.177;69
11.07.2021;08:45;10.993;8.103;65
11.07.2021;09:00;11.211;8.040;136
11.07.2021;09:15;11.351;7.926;212
11.07.2021;09:30;11.542;7.837;237
11.07.2021;09:45;11.674;7.629;303
11.07.2021;10:00;11.774;7.488;340
11.07.2021;10:15;11.985;7.451;410
11.07.2021;10:30;12.180;7.328;463
11.07.2021;10:45;12.407;7.341;494
11.07.2021;11:00;12.590;7.324;329
11.07.2021;11:15;12.822;7.483;307
11.07.2021;11:30;12.930;7.476;157
11.07.2021;11:45;12.950;7.358;179
11.07.2021;12:00;12.900;7.221;168
11.07.2021;12:15;12.796;7.022;202
11.07.2021;12:30;12.870;7.099;315
11.07.2021;12:45;12.730;6.998;337
11.07.2021;13:00;12.533;6.776;335
11.07.2021;13:15;12.486;6.725;405
11.07.2021;13:30;12.337;6.556;491
11.07.2021;13:45;12.242;6.436;620
11.07.2021;14:00;12.133;6.387;714
11.07.2021;14:15;12.102;6.336;814
11.07.2021;14:30;12.004;6.222;847
11.07.2021;14:45;11.845;6.096;891
11.07.2021;15:00;11.763;6.025;930
11.07.2021;15:15;11.628;5.869;915
11.07.2021;15:30;11.682;5.932;964
11.07.2021;15:45;11.610;5.891;981
11.07.2021;16:00;11.556;5.797;891
11.07.2021;16:15;11.590;5.930;797
11.07.2021;16:30;11.694;6.125;700
11.07.2021;16:45;11.829;6.427;539
11.07.2021;17:00;11.898;6.692;369
11.07.2021;17:15;12.017;7.105;280
11.07.2021;17:30;12.050;7.415;186
11.07.2021;17:45;12.078;7.711;76
11.07.2021;18:00;12.239;8.208;129
11.07.2021;18:15;12.271;8.563;77
11.07.2021;18:30;12.272;8.888;42
11.07.2021;18:45;12.282;9.242;23
11.07.2021;19:00;12.297;9.614;47
11.07.2021;19:15;12.196;9.847;26
11.07.2021;19:30;12.190;10.115;4
11.07.2021;19:45;12.076;10.222;3
11.07.2021;20:00;12.139;10.471;4
11.07.2021;20:15;12.091;10.583;5
11.07.2021;20:30;11.982;10.566;5
11.07.2021;20:45;11.882;10.499;6
11.07.2021;21:00;11.985;10.655;6
11.07.2021;21:15;11.850;10.549;6
11.07.2021;21:30;11.849;10.534;7
11.07.2021;21:45;12.009;10.658;7
11.07.2021;22:00;12.165;10.776;3
11.07.2021;22:15;12.027;10.590;2
11.07.2021;22:30;11.851;10.362;3
11.07.2021;22:45;11.751;10.250;4
11.07.2021;23:00;11.650;10.129;4
11.07.2021;23:15;11.492;9.920;37
11.07.2021;23:30;11.334;9.790;69
11.07.2021;23:45;11.238;9.685;112
